Year,Causes of death,Age at time of death,Sex,Value
2019,Malignant neoplasms,60 to 64 years,Females,270.0
2019,Diabetes mellitus,60 to 64 years,Females,13.5
2019,Diseases of heart,60 to 64 years,Females,62.8
2019,Essential hypertension and hypertensive renal disease,60 to 64 years,Females,1.6
2019,Cerebrovascular diseases,60 to 64 years,Females,17.5
2019,Atherosclerosis,60 to 64 years,Females,0.4
2019,Aortic aneurysm and dissection,60 to 64 years,Females,1.4
2019,Chronic lower respiratory diseases,60 to 64 years,Females,26.6
2019,Pneumoconioses and chemical effects,60 to 64 years,Females,0.0
2019,Pneumonitis due to solids and liquids,60 to 64 years,Females,1.0
2019,Malignant neoplasms,65 to 74 years,Both sexes,578.7
2019,Diabetes mellitus,65 to 74 years,Both sexes,41.4
2019,Diseases of heart,65 to 74 years,Both sexes,234.5
2019,Essential hypertension and hypertensive renal disease,65 to 74 years,Both sexes,5.2
2019,Cerebrovascular diseases,65 to 74 years,Both sexes,51.4
2019,Atherosclerosis,65 to 74 years,Both sexes,2.0
2019,Aortic aneurysm and dissection,65 to 74 years,Both sexes,8.8
2019,Chronic lower respiratory diseases,65 to 74 years,Both sexes,75.2
2019,Pneumoconioses and chemical effects,65 to 74 years,Both sexes,0.4
2019,Pneumonitis due to solids and liquids,65 to 74 years,Both sexes,4.2
2019,Malignant neoplasms,65 to 74 years,Males,674.0
2019,Diabetes mellitus,65 to 74 years,Males,53.5
2019,Diseases of heart,65 to 74 years,Males,327.9
2019,Essential hypertension and hypertensive renal disease,65 to 74 years,Males,6.2
2019,Cerebrovascular diseases,65 to 74 years,Males,59.9
2019,Atherosclerosis,65 to 74 years,Males,2.6
2019,Aortic aneurysm and dissection,65 to 74 years,Males,12.8
2019,Chronic lower respiratory diseases,65 to 74 years,Males,83.5
2019,Pneumoconioses and chemical effects,65 to 74 years,Males,0.8
2019,Pneumonitis due to solids and liquids,65 to 74 years,Males,6.2
2019,Malignant neoplasms,65 to 74 years,Females,489.6
2019,Diabetes mellitus,65 to 74 years,Females,30.1
2019,Diseases of heart,65 to 74 years,Females,147.4
2019,Essential hypertension and hypertensive renal disease,65 to 74 years,Females,4.3
2019,Cerebrovascular diseases,65 to 74 years,Females,43.4
2019,Atherosclerosis,65 to 74 years,Females,1.4
2019,Aortic aneurysm and dissection,65 to 74 years,Females,5.0
2019,Chronic lower respiratory diseases,65 to 74 years,Females,67.4
2019,Pneumoconioses and chemical effects,65 to 74 years,Females,0.0
2019,Pneumonitis due to solids and liquids,65 to 74 years,Females,2.4
2019,Malignant neoplasms,65 to 69 years,Both sexes,471.1
2019,Diabetes mellitus,65 to 69 years,Both sexes,32.3
2019,Diseases of heart,65 to 69 years,Both sexes,184.6
2019,Essential hypertension and hypertensive renal disease,65 to 69 years,Both sexes,3.8
2019,Cerebrovascular diseases,65 to 69 years,Both sexes,37.5
2019,Atherosclerosis,65 to 69 years,Both sexes,1.4
2019,Aortic aneurysm and dissection,65 to 69 years,Both sexes,6.3
2019,Chronic lower respiratory diseases,65 to 69 years,Both sexes,56.5
2019,Pneumoconioses and chemical effects,65 to 69 years,Both sexes,0.1
2019,Pneumonitis due to solids and liquids,65 to 69 years,Both sexes,3.4
2019,Malignant neoplasms,65 to 69 years,Males,544.8
2019,Diabetes mellitus,65 to 69 years,Males,40.8
2019,Diseases of heart,65 to 69 years,Males,266.4
2019,Essential hypertension and hypertensive renal disease,65 to 69 years,Males,4.4
2019,Cerebrovascular diseases,65 to 69 years,Males,45.0
2019,Atherosclerosis,65 to 69 years,Males,2.0
2019,Aortic aneurysm and dissection,65 to 69 years,Males,9.2
2019,Chronic lower respiratory diseases,65 to 69 years,Males,64.2
2019,Pneumoconioses and chemical effects,65 to 69 years,Males,0.3
2019,Pneumonitis due to solids and liquids,65 to 69 years,Males,4.8
2019,Malignant neoplasms,65 to 69 years,Females,401.6
2019,Diabetes mellitus,65 to 69 years,Females,24.3
2019,Diseases of heart,65 to 69 years,Females,107.5
2019,Essential hypertension and hypertensive renal disease,65 to 69 years,Females,3.2
2019,Cerebrovascular diseases,65 to 69 years,Females,30.5
2019,Atherosclerosis,65 to 69 years,Females,0.9
2019,Aortic aneurysm and dissection,65 to 69 years,Females,3.6
2019,Chronic lower respiratory diseases,65 to 69 years,Females,49.1
2019,Pneumoconioses and chemical effects,65 to 69 years,Females,0.0
2019,Pneumonitis due to solids and liquids,65 to 69 years,Females,2.1
2019,Malignant neoplasms,70 to 74 years,Both sexes,710.6
2019,Diabetes mellitus,70 to 74 years,Both sexes,52.5
2019,Diseases of heart,70 to 74 years,Both sexes,295.9
2019,Essential hypertension and hypertensive renal disease,70 to 74 years,Both sexes,7.0
2019,Cerebrovascular diseases,70 to 74 years,Both sexes,68.4
2019,Atherosclerosis,70 to 74 years,Both sexes,2.7
2019,Aortic aneurysm and dissection,70 to 74 years,Both sexes,11.8
2019,Chronic lower respiratory diseases,70 to 74 years,Both sexes,98.2
2019,Pneumoconioses and chemical effects,70 to 74 years,Both sexes,0.6
2019,Pneumonitis due to solids and liquids,70 to 74 years,Both sexes,5.2
2019,Malignant neoplasms,70 to 74 years,Males,834.1
2019,Diabetes mellitus,70 to 74 years,Males,69.3
2019,Diseases of heart,70 to 74 years,Males,404.2
2019,Essential hypertension and hypertensive renal disease,70 to 74 years,Males,8.3
2019,Cerebrovascular diseases,70 to 74 years,Males,78.3
2019,Atherosclerosis,70 to 74 years,Males,3.4
2019,Aortic aneurysm and dissection,70 to 74 years,Males,17.3
2019,Chronic lower respiratory diseases,70 to 74 years,Males,107.4
2019,Pneumoconioses and chemical effects,70 to 74 years,Males,1.3
2019,Pneumonitis due to solids and liquids,70 to 74 years,Males,7.8
2019,Malignant neoplasms,70 to 74 years,Females,596.6
2019,Diabetes mellitus,70 to 74 years,Females,37.0
2019,Diseases of heart,70 to 74 years,Females,195.8
2019,Essential hypertension and hypertensive renal disease,70 to 74 years,Females,5.8
2019,Cerebrovascular diseases,70 to 74 years,Females,59.2
2019,Atherosclerosis,70 to 74 years,Females,2.0
2019,Aortic aneurysm and dissection,70 to 74 years,Females,6.8
2019,Chronic lower respiratory diseases,70 to 74 years,Females,89.7
2019,Pneumoconioses and chemical effects,70 to 74 years,Females,0.0
2019,Pneumonitis due to solids and liquids,70 to 74 years,Females,2.7
2019,Malignant neoplasms,75 to 84 years,Both sexes,1181.6
2019,Diabetes mellitus,75 to 84 years,Both sexes,97.3
2019,Diseases of heart,75 to 84 years,Both sexes,671.2
2019,Essential hypertension and hypertensive renal disease,75 to 84 years,Both sexes,18.4
2019,Cerebrovascular diseases,75 to 84 years,Both sexes,187.2
2019,Atherosclerosis,75 to 84 years,Both sexes,7.2
2019,Aortic aneurysm and dissection,75 to 84 years,Both sexes,23.0
2019,Chronic lower respiratory diseases,75 to 84 years,Both sexes,221.7
2019,Pneumoconioses and chemical effects,75 to 84 years,Both sexes,2.5
2019,Pneumonitis due to solids and liquids,75 to 84 years,Both sexes,19.3
2019,Malignant neoplasms,75 to 84 years,Males,1429.7
2019,Diabetes mellitus,75 to 84 years,Males,122.8
2019,Diseases of heart,75 to 84 years,Males,865.0
2019,Essential hypertension and hypertensive renal disease,75 to 84 years,Males,20.3
2019,Cerebrovascular diseases,75 to 84 years,Males,208.4
2019,Atherosclerosis,75 to 84 years,Males,7.8
2019,Aortic aneurysm and dissection,75 to 84 years,Males,28.4
2019,Chronic lower respiratory diseases,75 to 84 years,Males,240.8
2019,Pneumoconioses and chemical effects,75 to 84 years,Males,5.1
2019,Pneumonitis due to solids and liquids,75 to 84 years,Males,25.4
2019,Malignant neoplasms,75 to 84 years,Females,974.0
2019,Diabetes mellitus,75 to 84 years,Females,76.0
2019,Diseases of heart,75 to 84 years,Females,508.9
2019,Essential hypertension and hypertensive renal disease,75 to 84 years,Females,16.9
2019,Cerebrovascular diseases,75 to 84 years,Females,169.4
2019,Atherosclerosis,75 to 84 years,Females,6.8
2019,Aortic aneurysm and dissection,75 to 84 years,Females,18.6
2019,Chronic lower respiratory diseases,75 to 84 years,Females,205.6
2019,Pneumoconioses and chemical effects,75 to 84 years,Females,0.3
2019,Pneumonitis due to solids and liquids,75 to 84 years,Females,14.1
2019,Malignant neoplasms,75 to 79 years,Both sexes,1017.0
2019,Diabetes mellitus,75 to 79 years,Both sexes,78.4
2019,Diseases of heart,75 to 79 years,Both sexes,484.7
2019,Essential hypertension and hypertensive renal disease,75 to 79 years,Both sexes,13.2
2019,Cerebrovascular diseases,75 to 79 years,Both sexes,136.3
2019,Atherosclerosis,75 to 79 years,Both sexes,4.9
2019,Aortic aneurysm and dissection,75 to 79 years,Both sexes,16.9
2019,Chronic lower respiratory diseases,75 to 79 years,Both sexes,180.2
2019,Pneumoconioses and chemical effects,75 to 79 years,Both sexes,1.6
2019,Pneumonitis due to solids and liquids,75 to 79 years,Both sexes,13.8
2019,Malignant neoplasms,75 to 79 years,Males,1203.9
2019,Diabetes mellitus,75 to 79 years,Males,101.0
2019,Diseases of heart,75 to 79 years,Males,642.8
2019,Essential hypertension and hypertensive renal disease,75 to 79 years,Males,14.0
2019,Cerebrovascular diseases,75 to 79 years,Males,153.5
2019,Atherosclerosis,75 to 79 years,Males,5.3
2019,Aortic aneurysm and dissection,75 to 79 years,Males,19.9
2019,Chronic lower respiratory diseases,75 to 79 years,Males,188.2
2019,Pneumoconioses and chemical effects,75 to 79 years,Males,3.3
2019,Pneumonitis due to solids and liquids,75 to 79 years,Males,19.3
2019,Malignant neoplasms,75 to 79 years,Females,853.3
2019,Diabetes mellitus,75 to 79 years,Females,58.6
2019,Diseases of heart,75 to 79 years,Females,346.4
2019,Essential hypertension and hypertensive renal disease,75 to 79 years,Females,12.6
2019,Cerebrovascular diseases,75 to 79 years,Females,121.3
2019,Atherosclerosis,75 to 79 years,Females,4.5
2019,Aortic aneurysm and dissection,75 to 79 years,Females,14.2
2019,Chronic lower respiratory diseases,75 to 79 years,Females,173.3
2019,Pneumoconioses and chemical effects,75 to 79 years,Females,0.2
2019,Pneumonitis due to solids and liquids,75 to 79 years,Females,9.0
2019,Malignant neoplasms,80 to 84 years,Both sexes,1425.1
2019,Diabetes mellitus,80 to 84 years,Both sexes,125.4
2019,Diseases of heart,80 to 84 years,Both sexes,946.8
2019,Essential hypertension and hypertensive renal disease,80 to 84 years,Both sexes,26.1
2019,Cerebrovascular diseases,80 to 84 years,Both sexes,262.3
2019,Atherosclerosis,80 to 84 years,Both sexes,10.7
2019,Aortic aneurysm and dissection,80 to 84 years,Both sexes,32.2
2019,Chronic lower respiratory diseases,80 to 84 years,Both sexes,282.9
2019,Pneumoconioses and chemical effects,80 to 84 years,Both sexes,3.7
2019,Pneumonitis due to solids and liquids,80 to 84 years,Both sexes,27.3
2019,Malignant neoplasms,80 to 84 years,Males,1784.1
2019,Diabetes mellitus,80 to 84 years,Males,157.1
2019,Diseases of heart,80 to 84 years,Males,1213.8
2019,Essential hypertension and hypertensive renal disease,80 to 84 years,Males,30.1
2019,Cerebrovascular diseases,80 to 84 years,Males,294.5
2019,Atherosclerosis,80 to 84 years,Males,11.6
2019,Aortic aneurysm and dissection,80 to 84 years,Males,41.7
2019,Chronic lower respiratory diseases,80 to 84 years,Males,323.5
2019,Pneumoconioses and chemical effects,80 to 84 years,Males,7.8
2019,Pneumonitis due to solids and liquids,80 to 84 years,Males,35.0
2019,Malignant neoplasms,80 to 84 years,Females,1143.7
2019,Diabetes mellitus,80 to 84 years,Females,100.5
2019,Diseases of heart,80 to 84 years,Females,737.4
2019,Essential hypertension and hypertensive renal disease,80 to 84 years,Females,22.9
2019,Cerebrovascular diseases,80 to 84 years,Females,237.0
2019,Atherosclerosis,80 to 84 years,Females,10.0
2019,Aortic aneurysm and dissection,80 to 84 years,Females,24.7
2019,Chronic lower respiratory diseases,80 to 84 years,Females,251.1
2019,Pneumoconioses and chemical effects,80 to 84 years,Females,0.5
2019,Pneumonitis due to solids and liquids,80 to 84 years,Females,21.3
2019,Malignant neoplasms,85 and over,Both sexes,2090.2
2019,Diabetes mellitus,85 and over,Both sexes,259.3
2019,Diseases of heart,85 and over,Both sexes,2910.9
2019,Essential hypertension and hypertensive renal disease,85 and over,Both sexes,112.5
2019,Cerebrovascular diseases,85 and over,Both sexes,821.0
2019,Atherosclerosis,85 and over,Both sexes,34.5
2019,Aortic aneurysm and dissection,85 and over,Both sexes,66.0
2019,Chronic lower respiratory diseases,85 and over,Both sexes,540.0
2019,Pneumoconioses and chemical effects,85 and over,Both sexes,5.2
2019,Pneumonitis due to solids and liquids,85 and over,Both sexes,114.2
2019,Malignant neoplasms,85 and over,Males,2886.8
2019,Diabetes mellitus,85 and over,Males,320.3
2019,Diseases of heart,85 and over,Males,3266.4
2019,Essential hypertension and hypertensive renal disease,85 and over,Males,89.2
2019,Cerebrovascular diseases,85 and over,Males,768.6
2019,Atherosclerosis,85 and over,Males,38.2
2019,Aortic aneurysm and dissection,85 and over,Males,87.9
2019,Chronic lower respiratory diseases,85 and over,Males,684.8
2019,Pneumoconioses and chemical effects,85 and over,Males,13.7
2019,Pneumonitis due to solids and liquids,85 and over,Males,166.3
2019,Malignant neoplasms,85 and over,Females,1641.2
2019,Diabetes mellitus,85 and over,Females,224.9
2019,Diseases of heart,85 and over,Females,2710.5
2019,Essential hypertension and hypertensive renal disease,85 and over,Females,125.7
2019,Cerebrovascular diseases,85 and over,Females,850.5
2019,Atherosclerosis,85 and over,Females,32.3
2019,Aortic aneurysm and dissection,85 and over,Females,53.7
2019,Chronic lower respiratory diseases,85 and over,Females,458.4
2019,Pneumoconioses and chemical effects,85 and over,Females,0.4
2019,Pneumonitis due to solids and liquids,85 and over,Females,84.9
2019,Malignant neoplasms,85 to 89 years,Both sexes,1926.1
2019,Diabetes mellitus,85 to 89 years,Both sexes,205.2
2019,Diseases of heart,85 to 89 years,Both sexes,1884.8
2019,Essential hypertension and hypertensive renal disease,85 to 89 years,Both sexes,56.4
2019,Cerebrovascular diseases,85 to 89 years,Both sexes,537.7
2019,Atherosclerosis,85 to 89 years,Both sexes,19.6
2019,Aortic aneurysm and dissection,85 to 89 years,Both sexes,54.4
2019,Chronic lower respiratory diseases,85 to 89 years,Both sexes,430.9
2019,Pneumoconioses and chemical effects,85 to 89 years,Both sexes,4.3
2019,Pneumonitis due to solids and liquids,85 to 89 years,Both sexes,69.5
2019,Malignant neoplasms,85 to 89 years,Males,2571.1
2019,Diabetes mellitus,85 to 89 years,Males,256.9
2019,Diseases of heart,85 to 89 years,Males,2341.0
2019,Essential hypertension and hypertensive renal disease,85 to 89 years,Males,55.9
2019,Cerebrovascular diseases,85 to 89 years,Males,560.3
2019,Atherosclerosis,85 to 89 years,Males,24.3
2019,Aortic aneurysm and dissection,85 to 89 years,Males,65.3
2019,Chronic lower respiratory diseases,85 to 89 years,Males,543.4
2019,Pneumoconioses and chemical effects,85 to 89 years,Males,10.4
2019,Pneumonitis due to solids and liquids,85 to 89 years,Males,104.9
2019,Malignant neoplasms,85 to 89 years,Females,1501.7
2019,Diabetes mellitus,85 to 89 years,Females,171.3
2019,Diseases of heart,85 to 89 years,Females,1584.7
2019,Essential hypertension and hypertensive renal disease,85 to 89 years,Females,56.7
2019,Cerebrovascular diseases,85 to 89 years,Females,522.9
2019,Atherosclerosis,85 to 89 years,Females,16.6
2019,Aortic aneurysm and dissection,85 to 89 years,Females,47.2
2019,Chronic lower respiratory diseases,85 to 89 years,Females,356.9
2019,Pneumoconioses and chemical effects,85 to 89 years,Females,0.3
2019,Pneumonitis due to solids and liquids,85 to 89 years,Females,46.2
2019,Malignant neoplasms,90 years and over,Both sexes,2353.0
2019,Diabetes mellitus,90 years and over,Both sexes,345.9
2019,Diseases of heart,90 years and over,Both sexes,4553.8
2019,Essential hypertension and hypertensive renal disease,90 years and over,Both sexes,202.5
2019,Cerebrovascular diseases,90 years and over,Both sexes,1274.4
2019,Atherosclerosis,90 years and over,Both sexes,58.2
2019,Aortic aneurysm and dissection,90 years and over,Both sexes,84.6
2019,Chronic lower respiratory diseases,90 years and over,Both sexes,714.7
2019,Pneumoconioses and chemical effects,90 years and over,Both sexes,6.6
2019,Pneumonitis due to solids and liquids,90 years and over,Both sexes,185.8
2019,Malignant neoplasms,90 years and over,Males,3550.2
2019,Diabetes mellitus,90 years and over,Males,453.5
2019,Diseases of heart,90 years and over,Males,5211.4
2019,Essential hypertension and hypertensive renal disease,90 years and over,Males,159.1
2019,Cerebrovascular diseases,90 years and over,Males,1206.6
2019,Atherosclerosis,90 years and over,Males,67.6
2019,Aortic aneurysm and dissection,90 years and over,Males,135.2
2019,Chronic lower respiratory diseases,90 years and over,Males,981.9
2019,Pneumoconioses and chemical effects,90 years and over,Males,20.8
2019,Pneumonitis due to solids and liquids,90 years and over,Males,295.4
2019,Malignant neoplasms,90 years and over,Females,1834.3
2019,Diabetes mellitus,90 years and over,Females,299.3
2019,Diseases of heart,90 years and over,Females,4268.9
2019,Essential hypertension and hypertensive renal disease,90 years and over,Females,221.3
2019,Cerebrovascular diseases,90 years and over,Females,1303.8
2019,Atherosclerosis,90 years and over,Females,54.1
2019,Aortic aneurysm and dissection,90 years and over,Females,62.6
2019,Chronic lower respiratory diseases,90 years and over,Females,599.0
2019,Pneumoconioses and chemical effects,90 years and over,Females,0.5
2019,Pneumonitis due to solids and liquids,90 years and over,Females,138.4
2020,Malignant neoplasms,All ages,Both sexes,214.0
2020,Diabetes mellitus,All ages,Both sexes,20.2
2020,Diseases of heart,All ages,Both sexes,143.7
2020,Essential hypertension and hypertensive renal disease,All ages,Both sexes,5.2
2020,Cerebrovascular diseases,All ages,Both sexes,36.3
2020,Atherosclerosis,All ages,Both sexes,1.4
2020,Aortic aneurysm and dissection,All ages,Both sexes,4.1
2020,Chronic lower respiratory diseases,All ages,Both sexes,31.3
2020,Pneumoconioses and chemical effects,All ages,Both sexes,0.3
2020,Pneumonitis due to solids and liquids,All ages,Both sexes,4.4
2020,Malignant neoplasms,All ages,Males,227.6
2020,Diabetes mellitus,All ages,Males,22.8
2020,Diseases of heart,All ages,Males,158.4
2020,Essential hypertension and hypertensive renal disease,All ages,Males,4.1
2020,Cerebrovascular diseases,All ages,Males,32.3
2020,Atherosclerosis,All ages,Males,1.3
2020,Aortic aneurysm and dissection,All ages,Males,5.1
2020,Chronic lower respiratory diseases,All ages,Males,31.9
2020,Pneumoconioses and chemical effects,All ages,Males,0.6
2020,Pneumonitis due to solids and liquids,All ages,Males,5.2
2020,Malignant neoplasms,All ages,Females,200.5
2020,Diabetes mellitus,All ages,Females,17.6
2020,Diseases of heart,All ages,Females,129.2
2020,Essential hypertension and hypertensive renal disease,All ages,Females,6.2
2020,Cerebrovascular diseases,All ages,Females,40.2
2020,Atherosclerosis,All ages,Females,1.5
2020,Aortic aneurysm and dissection,All ages,Females,3.1
2020,Chronic lower respiratory diseases,All ages,Females,30.7
2020,Pneumoconioses and chemical effects,All ages,Females,0.0
2020,Pneumonitis due to solids and liquids,All ages,Females,3.7
2020,Malignant neoplasms,1 to 14 years,Both sexes,2.0
2020,Diabetes mellitus,1 to 14 years,Both sexes,0.3
2020,Diseases of heart,1 to 14 years,Both sexes,0.2
2020,Essential hypertension and hypertensive renal disease,1 to 14 years,Both sexes,0.0
2020,Cerebrovascular diseases,1 to 14 years,Both sexes,0.2
2020,Atherosclerosis,1 to 14 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,1 to 14 years,Both sexes,0.0
2020,Chronic lower respiratory diseases,1 to 14 years,Both sexes,0.1
2020,Pneumoconioses and chemical effects,1 to 14 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,1 to 14 years,Both sexes,0.1
2020,Malignant neoplasms,1 to 14 years,Males,2.0
2020,Diabetes mellitus,1 to 14 years,Males,0.1
2020,Diseases of heart,1 to 14 years,Males,0.3
2020,Essential hypertension and hypertensive renal disease,1 to 14 years,Males,0.0
2020,Cerebrovascular diseases,1 to 14 years,Males,0.2
2020,Atherosclerosis,1 to 14 years,Males,0.0
2020,Aortic aneurysm and dissection,1 to 14 years,Males,0.1
2020,Chronic lower respiratory diseases,1 to 14 years,Males,0.2
2020,Pneumoconioses and chemical effects,1 to 14 years,Males,0.0
2020,Pneumonitis due to solids and liquids,1 to 14 years,Males,0.1
2020,Malignant neoplasms,1 to 14 years,Females,2.0
2020,Diabetes mellitus,1 to 14 years,Females,0.5
2020,Diseases of heart,1 to 14 years,Females,0.3
2020,Essential hypertension and hypertensive renal disease,1 to 14 years,Females,0.0
2020,Cerebrovascular diseases,1 to 14 years,Females,0.2
2020,Atherosclerosis,1 to 14 years,Females,0.0
2020,Aortic aneurysm and dissection,1 to 14 years,Females,0.0
2020,Chronic lower respiratory diseases,1 to 14 years,Females,0.1
2020,Pneumoconioses and chemical effects,1 to 14 years,Females,0.0
2020,Pneumonitis due to solids and liquids,1 to 14 years,Females,0.0
2020,Malignant neoplasms,1 to 4 years,Both sexes,1.8
2020,Diabetes mellitus,1 to 4 years,Both sexes,0.0
2020,Diseases of heart,1 to 4 years,Both sexes,0.3
2020,Essential hypertension and hypertensive renal disease,1 to 4 years,Both sexes,0.0
2020,Cerebrovascular diseases,1 to 4 years,Both sexes,0.1
2020,Atherosclerosis,1 to 4 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,1 to 4 years,Both sexes,0.0
2020,Chronic lower respiratory diseases,1 to 4 years,Both sexes,0.0
2020,Pneumoconioses and chemical effects,1 to 4 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,1 to 4 years,Both sexes,0.1
2020,Malignant neoplasms,1 to 4 years,Males,1.6
2020,Diabetes mellitus,1 to 4 years,Males,0.0
2020,Diseases of heart,1 to 4 years,Males,0.4
2020,Essential hypertension and hypertensive renal disease,1 to 4 years,Males,0.0
2020,Cerebrovascular diseases,1 to 4 years,Males,0.1
2020,Atherosclerosis,1 to 4 years,Males,0.0
2020,Aortic aneurysm and dissection,1 to 4 years,Males,0.0
2020,Chronic lower respiratory diseases,1 to 4 years,Males,0.0
2020,Pneumoconioses and chemical effects,1 to 4 years,Males,0.0
2020,Pneumonitis due to solids and liquids,1 to 4 years,Males,0.1
2020,Malignant neoplasms,1 to 4 years,Females,2.0
2020,Diabetes mellitus,1 to 4 years,Females,0.0
2020,Diseases of heart,1 to 4 years,Females,0.1
2020,Essential hypertension and hypertensive renal disease,1 to 4 years,Females,0.0
2020,Cerebrovascular diseases,1 to 4 years,Females,0.0
2020,Atherosclerosis,1 to 4 years,Females,0.0
2020,Aortic aneurysm and dissection,1 to 4 years,Females,0.0
2020,Chronic lower respiratory diseases,1 to 4 years,Females,0.0
2020,Pneumoconioses and chemical effects,1 to 4 years,Females,0.0
2020,Pneumonitis due to solids and liquids,1 to 4 years,Females,0.0
2020,Malignant neoplasms,5 to 9 years,Both sexes,2.2
2020,Diabetes mellitus,5 to 9 years,Both sexes,0.0
2020,Diseases of heart,5 to 9 years,Both sexes,0.2
2020,Essential hypertension and hypertensive renal disease,5 to 9 years,Both sexes,0.0
2020,Cerebrovascular diseases,5 to 9 years,Both sexes,0.2
2020,Atherosclerosis,5 to 9 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,5 to 9 years,Both sexes,0.0
2020,Chronic lower respiratory diseases,5 to 9 years,Both sexes,0.0
2020,Pneumoconioses and chemical effects,5 to 9 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,5 to 9 years,Both sexes,0.0
2020,Malignant neoplasms,5 to 9 years,Males,2.0
2020,Diabetes mellitus,5 to 9 years,Males,0.0
2020,Diseases of heart,5 to 9 years,Males,0.4
2020,Essential hypertension and hypertensive renal disease,5 to 9 years,Males,0.0
2020,Cerebrovascular diseases,5 to 9 years,Males,0.2
2020,Atherosclerosis,5 to 9 years,Males,0.0
2020,Aortic aneurysm and dissection,5 to 9 years,Males,0.0
2020,Chronic lower respiratory diseases,5 to 9 years,Males,0.0
2020,Pneumoconioses and chemical effects,5 to 9 years,Males,0.0
2020,Pneumonitis due to solids and liquids,5 to 9 years,Males,0.0
2020,Malignant neoplasms,5 to 9 years,Females,2.4
2020,Diabetes mellitus,5 to 9 years,Females,0.0
2020,Diseases of heart,5 to 9 years,Females,0.0
2020,Essential hypertension and hypertensive renal disease,5 to 9 years,Females,0.0
2020,Cerebrovascular diseases,5 to 9 years,Females,0.2
2020,Atherosclerosis,5 to 9 years,Females,0.0
2020,Aortic aneurysm and dissection,5 to 9 years,Females,0.0
2020,Chronic lower respiratory diseases,5 to 9 years,Females,0.0
2020,Pneumoconioses and chemical effects,5 to 9 years,Females,0.0
2020,Pneumonitis due to solids and liquids,5 to 9 years,Females,0.0
2020,Malignant neoplasms,10 to 14 years,Both sexes,2.0
2020,Diabetes mellitus,10 to 14 years,Both sexes,0.3
2020,Diseases of heart,10 to 14 years,Both sexes,0.3
2020,Essential hypertension and hypertensive renal disease,10 to 14 years,Both sexes,0.0
2020,Cerebrovascular diseases,10 to 14 years,Both sexes,0.2
2020,Atherosclerosis,10 to 14 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,10 to 14 years,Both sexes,0.0
2020,Chronic lower respiratory diseases,10 to 14 years,Both sexes,0.1
2020,Pneumoconioses and chemical effects,10 to 14 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,10 to 14 years,Both sexes,0.0
2020,Malignant neoplasms,10 to 14 years,Males,2.3
2020,Diabetes mellitus,10 to 14 years,Males,0.1
2020,Diseases of heart,10 to 14 years,Males,0.2
2020,Essential hypertension and hypertensive renal disease,10 to 14 years,Males,0.0
2020,Cerebrovascular diseases,10 to 14 years,Males,0.2
2020,Atherosclerosis,10 to 14 years,Males,0.0
2020,Aortic aneurysm and dissection,10 to 14 years,Males,0.1
2020,Chronic lower respiratory diseases,10 to 14 years,Males,0.2
2020,Pneumoconioses and chemical effects,10 to 14 years,Males,0.0
2020,Pneumonitis due to solids and liquids,10 to 14 years,Males,0.0
2020,Malignant neoplasms,10 to 14 years,Females,1.6
2020,Diabetes mellitus,10 to 14 years,Females,0.5
2020,Diseases of heart,10 to 14 years,Females,0.4
2020,Essential hypertension and hypertensive renal disease,10 to 14 years,Females,0.0
2020,Cerebrovascular diseases,10 to 14 years,Females,0.2
2020,Atherosclerosis,10 to 14 years,Females,0.0
2020,Aortic aneurysm and dissection,10 to 14 years,Females,0.0
2020,Chronic lower respiratory diseases,10 to 14 years,Females,0.1
2020,Pneumoconioses and chemical effects,10 to 14 years,Females,0.0
2020,Pneumonitis due to solids and liquids,10 to 14 years,Females,0.0
2020,Malignant neoplasms,15 to 24,Both sexes,2.9
2020,Diabetes mellitus,15 to 24,Both sexes,0.4
2020,Diseases of heart,15 to 24,Both sexes,1.0
2020,Essential hypertension and hypertensive renal disease,15 to 24,Both sexes,0.0
2020,Cerebrovascular diseases,15 to 24,Both sexes,0.3
2020,Atherosclerosis,15 to 24,Both sexes,0.0
2020,Aortic aneurysm and dissection,15 to 24,Both sexes,0.1
2020,Chronic lower respiratory diseases,15 to 24,Both sexes,0.2
2020,Pneumoconioses and chemical effects,15 to 24,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,15 to 24,Both sexes,0.0
2020,Malignant neoplasms,15 to 24,Males,3.5
2020,Diabetes mellitus,15 to 24,Males,0.4
2020,Diseases of heart,15 to 24,Males,1.3
2020,Essential hypertension and hypertensive renal disease,15 to 24,Males,0.0
2020,Cerebrovascular diseases,15 to 24,Males,0.3
2020,Atherosclerosis,15 to 24,Males,0.0
2020,Aortic aneurysm and dissection,15 to 24,Males,0.2
2020,Chronic lower respiratory diseases,15 to 24,Males,0.3
2020,Pneumoconioses and chemical effects,15 to 24,Males,0.0
2020,Pneumonitis due to solids and liquids,15 to 24,Males,0.0
2020,Malignant neoplasms,15 to 24,Females,2.4
