Year,Type de violence physique ou sexuelle subie durant l'enfance,Géographie,Genre,Groupe d'âge,Status d'immigrant,Minorité visible,Identité autochtone,Incapacité,Orientation sexuelle,GeoCode,Value
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre masculin,,,Pas une minorité visible,,,,11,22.54
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre féminin,,,Pas une minorité visible,,,,11,27.0
2018,Violence physique,Île-du-Prince-Édouard,"Total, genre",,,"Total, population des minorités visibles",,,,11,21.11
2018,Violence physique,Île-du-Prince-Édouard,Genre masculin,,,"Total, population des minorités visibles",,,,11,21.56
2018,Violence physique,Île-du-Prince-Édouard,Genre féminin,,,"Total, population des minorités visibles",,,,11,20.67
2018,Violence physique,Île-du-Prince-Édouard,"Total, genre",,,Population des minorités visibles,,,,11,17.79
2018,Violence physique,Île-du-Prince-Édouard,"Total, genre",,,Pas une minorité visible,,,,11,21.42
2018,Violence physique,Île-du-Prince-Édouard,Genre masculin,,,Pas une minorité visible,,,,11,21.75
2018,Violence physique,Île-du-Prince-Édouard,Genre féminin,,,Pas une minorité visible,,,,11,21.08
2018,Violence sexuelle,Île-du-Prince-Édouard,"Total, genre",,,"Total, population des minorités visibles",,,,11,7.22
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre masculin,,,"Total, population des minorités visibles",,,,11,2.18
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre féminin,,,"Total, population des minorités visibles",,,,11,12.19
2018,Violence sexuelle,Île-du-Prince-Édouard,"Total, genre",,,Pas une minorité visible,,,,11,7.76
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre masculin,,,Pas une minorité visible,,,,11,2.19
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre féminin,,,Pas une minorité visible,,,,11,13.34
2018,Violence physique ou sexuelle,Nouvelle-Écosse,"Total, genre",,,"Total, population des minorités visibles",,,,12,27.31
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre masculin,,,"Total, population des minorités visibles",,,,12,26.14
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre féminin,,,"Total, population des minorités visibles",,,,12,28.39
2018,Violence physique ou sexuelle,Nouvelle-Écosse,"Total, genre",,,Population des minorités visibles,,,,12,24.76
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre masculin,,,Population des minorités visibles,,,,12,21.86
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre féminin,,,Population des minorités visibles,,,,12,28.25
2018,Violence physique ou sexuelle,Nouvelle-Écosse,"Total, genre",,,Pas une minorité visible,,,,12,27.57
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre masculin,,,Pas une minorité visible,,,,12,26.59
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre féminin,,,Pas une minorité visible,,,,12,28.4
2018,Violence physique,Nouvelle-Écosse,"Total, genre",,,"Total, population des minorités visibles",,,,12,22.92
2018,Violence physique,Nouvelle-Écosse,Genre masculin,,,"Total, population des minorités visibles",,,,12,24.49
2018,Violence physique,Nouvelle-Écosse,Genre féminin,,,"Total, population des minorités visibles",,,,12,21.45
2018,Violence physique,Nouvelle-Écosse,"Total, genre",,,Population des minorités visibles,,,,12,22.76
2018,Violence physique,Nouvelle-Écosse,Genre masculin,,,Population des minorités visibles,,,,12,21.86
2018,Violence physique,Nouvelle-Écosse,Genre féminin,,,Population des minorités visibles,,,,12,24.23
2018,Violence physique,Nouvelle-Écosse,"Total, genre",,,Pas une minorité visible,,,,12,23.05
2018,Violence physique,Nouvelle-Écosse,Genre masculin,,,Pas une minorité visible,,,,12,24.81
2018,Violence physique,Nouvelle-Écosse,Genre féminin,,,Pas une minorité visible,,,,12,21.35
2018,Violence sexuelle,Nouvelle-Écosse,"Total, genre",,,"Total, population des minorités visibles",,,,12,9.66
2018,Violence sexuelle,Nouvelle-Écosse,Genre masculin,,,"Total, population des minorités visibles",,,,12,4.89
2018,Violence sexuelle,Nouvelle-Écosse,Genre féminin,,,"Total, population des minorités visibles",,,,12,14.17
2018,Violence sexuelle,Nouvelle-Écosse,"Total, genre",,,Population des minorités visibles,,,,12,6.14
2018,Violence sexuelle,Nouvelle-Écosse,"Total, genre",,,Pas une minorité visible,,,,12,9.89
2018,Violence sexuelle,Nouvelle-Écosse,Genre masculin,,,Pas une minorité visible,,,,12,4.79
2018,Violence sexuelle,Nouvelle-Écosse,Genre féminin,,,Pas une minorité visible,,,,12,14.68
2018,Violence physique ou sexuelle,Nouveau-Brunswick,"Total, genre",,,"Total, population des minorités visibles",,,,13,24.6
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre masculin,,,"Total, population des minorités visibles",,,,13,23.2
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre féminin,,,"Total, population des minorités visibles",,,,13,25.89
2018,Violence physique ou sexuelle,Nouveau-Brunswick,"Total, genre",,,Population des minorités visibles,,,,13,19.5
2018,Violence physique ou sexuelle,Nouveau-Brunswick,"Total, genre",,,Pas une minorité visible,,,,13,24.76
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre masculin,,,Pas une minorité visible,,,,13,23.5
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre féminin,,,Pas une minorité visible,,,,13,26.0
2018,Violence physique,Nouveau-Brunswick,"Total, genre",,,"Total, population des minorités visibles",,,,13,19.45
2018,Violence physique,Nouveau-Brunswick,Genre masculin,,,"Total, population des minorités visibles",,,,13,20.74
2018,Violence physique,Nouveau-Brunswick,Genre féminin,,,"Total, population des minorités visibles",,,,13,18.13
2018,Violence physique,Nouveau-Brunswick,"Total, genre",,,Population des minorités visibles,,,,13,16.95
2018,Violence physique,Nouveau-Brunswick,"Total, genre",,,Pas une minorité visible,,,,13,19.45
2018,Violence physique,Nouveau-Brunswick,Genre masculin,,,Pas une minorité visible,,,,13,20.97
2018,Violence physique,Nouveau-Brunswick,Genre féminin,,,Pas une minorité visible,,,,13,18.11
2018,Violence sexuelle,Nouveau-Brunswick,"Total, genre",,,"Total, population des minorités visibles",,,,13,9.22
2018,Violence sexuelle,Nouveau-Brunswick,Genre masculin,,,"Total, population des minorités visibles",,,,13,5.28
2018,Violence sexuelle,Nouveau-Brunswick,Genre féminin,,,"Total, population des minorités visibles",,,,13,13.08
2018,Violence sexuelle,Nouveau-Brunswick,"Total, genre",,,Pas une minorité visible,,,,13,9.6
2018,Violence sexuelle,Nouveau-Brunswick,Genre masculin,,,Pas une minorité visible,,,,13,5.58
2018,Violence sexuelle,Nouveau-Brunswick,Genre féminin,,,Pas une minorité visible,,,,13,13.33
2018,Violence physique ou sexuelle,Québec,"Total, genre",,,"Total, population des minorités visibles",,,,24,25.11
2018,Violence physique ou sexuelle,Québec,Genre masculin,,,"Total, population des minorités visibles",,,,24,24.33
2018,Violence physique ou sexuelle,Québec,Genre féminin,,,"Total, population des minorités visibles",,,,24,25.79
2018,Violence physique ou sexuelle,Québec,"Total, genre",,,Population des minorités visibles,,,,24,26.63
2018,Violence physique ou sexuelle,Québec,Genre masculin,,,Population des minorités visibles,,,,24,27.42
2018,Violence physique ou sexuelle,Québec,Genre féminin,,,Population des minorités visibles,,,,24,25.82
2018,Violence physique ou sexuelle,Québec,"Total, genre",,,Pas une minorité visible,,,,24,25.04
2018,Violence physique ou sexuelle,Québec,Genre masculin,,,Pas une minorité visible,,,,24,23.97
2018,Violence physique ou sexuelle,Québec,Genre féminin,,,Pas une minorité visible,,,,24,26.02
2018,Violence physique,Québec,"Total, genre",,,"Total, population des minorités visibles",,,,24,21.33
2018,Violence physique,Québec,Genre masculin,,,"Total, population des minorités visibles",,,,24,22.88
2018,Violence physique,Québec,Genre féminin,,,"Total, population des minorités visibles",,,,24,19.73
2018,Violence physique,Québec,"Total, genre",,,Population des minorités visibles,,,,24,25.39
2018,Violence physique,Québec,Genre masculin,,,Population des minorités visibles,,,,24,27.17
2018,Violence physique,Québec,Genre féminin,,,Population des minorités visibles,,,,24,23.56
2018,Violence physique,Québec,"Total, genre",,,Pas une minorité visible,,,,24,20.9
2018,Violence physique,Québec,Genre masculin,,,Pas une minorité visible,,,,24,22.37
2018,Violence physique,Québec,Genre féminin,,,Pas une minorité visible,,,,24,19.42
2018,Violence sexuelle,Québec,"Total, genre",,,"Total, population des minorités visibles",,,,24,7.5
2018,Violence sexuelle,Québec,Genre masculin,,,"Total, population des minorités visibles",,,,24,3.54
2018,Violence sexuelle,Québec,Genre féminin,,,"Total, population des minorités visibles",,,,24,11.31
2018,Violence sexuelle,Québec,"Total, genre",,,Population des minorités visibles,,,,24,3.76
2018,Violence sexuelle,Québec,Genre féminin,,,Population des minorités visibles,,,,24,6.91
2018,Violence sexuelle,Québec,"Total, genre",,,Pas une minorité visible,,,,24,8.04
2018,Violence sexuelle,Québec,Genre masculin,,,Pas une minorité visible,,,,24,3.9
2018,Violence sexuelle,Québec,Genre féminin,,,Pas une minorité visible,,,,24,11.99
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,"Total, population des minorités visibles",,,,35,26.93
2018,Violence physique ou sexuelle,Ontario,Genre masculin,,,"Total, population des minorités visibles",,,,35,26.38
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,"Total, population des minorités visibles",,,,35,27.4
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,Population des minorités visibles,,,,35,24.15
2018,Violence physique ou sexuelle,Ontario,Genre masculin,,,Population des minorités visibles,,,,35,25.51
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,Population des minorités visibles,,,,35,22.25
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,Pas une minorité visible,,,,35,28.32
2018,Violence physique ou sexuelle,Ontario,Genre masculin,,,Pas une minorité visible,,,,35,27.08
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,Pas une minorité visible,,,,35,29.43
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,Population des minorités visibles non précisée,,,,35,13.35
2018,Violence physique,Ontario,"Total, genre",,,"Total, population des minorités visibles",,,,35,23.9
2018,Violence physique,Ontario,Genre masculin,,,"Total, population des minorités visibles",,,,35,25.22
2018,Violence physique,Ontario,Genre féminin,,,"Total, population des minorités visibles",,,,35,22.57
2018,Violence physique,Ontario,"Total, genre",,,Population des minorités visibles,,,,35,22.26
2018,Violence physique,Ontario,Genre masculin,,,Population des minorités visibles,,,,35,24.74
2018,Violence physique,Ontario,Genre féminin,,,Population des minorités visibles,,,,35,19.06
2018,Violence physique,Ontario,"Total, genre",,,Pas une minorité visible,,,,35,24.79
2018,Violence physique,Ontario,Genre masculin,,,Pas une minorité visible,,,,35,25.76
2018,Violence physique,Ontario,Genre féminin,,,Pas une minorité visible,,,,35,23.93
2018,Violence physique,Ontario,"Total, genre",,,Population des minorités visibles non précisée,,,,35,12.24
2018,Violence sexuelle,Ontario,"Total, genre",,,"Total, population des minorités visibles",,,,35,7.01
2018,Violence sexuelle,Ontario,Genre masculin,,,"Total, population des minorités visibles",,,,35,3.48
2018,Violence sexuelle,Ontario,Genre féminin,,,"Total, population des minorités visibles",,,,35,10.44
2018,Violence sexuelle,Ontario,"Total, genre",,,Population des minorités visibles,,,,35,5.35
2018,Violence sexuelle,Ontario,Genre masculin,,,Population des minorités visibles,,,,35,3.49
2018,Violence sexuelle,Ontario,Genre féminin,,,Population des minorités visibles,,,,35,7.53
2018,Violence sexuelle,Ontario,"Total, genre",,,Pas une minorité visible,,,,35,7.73
2018,Violence sexuelle,Ontario,Genre masculin,,,Pas une minorité visible,,,,35,3.46
2018,Violence sexuelle,Ontario,Genre féminin,,,Pas une minorité visible,,,,35,11.58
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,"Total, population des minorités visibles",,,,46,26.25
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,"Total, population des minorités visibles",,,,46,26.84
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,"Total, population des minorités visibles",,,,46,25.85
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,Population des minorités visibles,,,,46,23.74
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,Population des minorités visibles,,,,46,24.15
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,Population des minorités visibles,,,,46,23.67
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,Pas une minorité visible,,,,46,26.81
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,Pas une minorité visible,,,,46,27.54
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,Pas une minorité visible,,,,46,26.26
2018,Violence physique,Manitoba,"Total, genre",,,"Total, population des minorités visibles",,,,46,22.95
2018,Violence physique,Manitoba,Genre masculin,,,"Total, population des minorités visibles",,,,46,25.97
2018,Violence physique,Manitoba,Genre féminin,,,"Total, population des minorités visibles",,,,46,20.09
2018,Violence physique,Manitoba,"Total, genre",,,Population des minorités visibles,,,,46,22.57
2018,Violence physique,Manitoba,Genre masculin,,,Population des minorités visibles,,,,46,23.96
2018,Violence physique,Manitoba,Genre féminin,,,Population des minorités visibles,,,,46,21.37
2018,Violence physique,Manitoba,"Total, genre",,,Pas une minorité visible,,,,46,23.05
2018,Violence physique,Manitoba,Genre masculin,,,Pas une minorité visible,,,,46,26.54
2018,Violence physique,Manitoba,Genre féminin,,,Pas une minorité visible,,,,46,19.84
2018,Violence sexuelle,Manitoba,"Total, genre",,,"Total, population des minorités visibles",,,,46,7.89
2018,Violence sexuelle,Manitoba,Genre masculin,,,"Total, population des minorités visibles",,,,46,3.66
2018,Violence sexuelle,Manitoba,Genre féminin,,,"Total, population des minorités visibles",,,,46,12.15
2018,Violence sexuelle,Manitoba,"Total, genre",,,Population des minorités visibles,,,,46,5.7
2018,Violence sexuelle,Manitoba,Genre féminin,,,Population des minorités visibles,,,,46,9.28
2018,Violence sexuelle,Manitoba,"Total, genre",,,Pas une minorité visible,,,,46,8.3
2018,Violence sexuelle,Manitoba,Genre masculin,,,Pas une minorité visible,,,,46,3.8
2018,Violence sexuelle,Manitoba,Genre féminin,,,Pas une minorité visible,,,,46,12.65
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,"Total, population des minorités visibles",,,,47,26.92
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,"Total, population des minorités visibles",,,,47,26.5
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,"Total, population des minorités visibles",,,,47,27.12
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,Population des minorités visibles,,,,47,23.29
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,Population des minorités visibles,,,,47,28.14
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,Population des minorités visibles,,,,47,16.82
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,Pas une minorité visible,,,,47,27.46
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,Pas une minorité visible,,,,47,26.28
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,Pas une minorité visible,,,,47,28.35
2018,Violence physique,Saskatchewan,"Total, genre",,,"Total, population des minorités visibles",,,,47,23.7
2018,Violence physique,Saskatchewan,Genre masculin,,,"Total, population des minorités visibles",,,,47,25.53
2018,Violence physique,Saskatchewan,Genre féminin,,,"Total, population des minorités visibles",,,,47,21.69
2018,Violence physique,Saskatchewan,"Total, genre",,,Population des minorités visibles,,,,47,22.26
2018,Violence physique,Saskatchewan,Genre masculin,,,Population des minorités visibles,,,,47,27.3
2018,Violence physique,Saskatchewan,Genre féminin,,,Population des minorités visibles,,,,47,15.53
2018,Violence physique,Saskatchewan,"Total, genre",,,Pas une minorité visible,,,,47,23.93
2018,Violence physique,Saskatchewan,Genre masculin,,,Pas une minorité visible,,,,47,25.3
2018,Violence physique,Saskatchewan,Genre féminin,,,Pas une minorité visible,,,,47,22.4
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,"Total, population des minorités visibles",,,,47,6.81
2018,Violence sexuelle,Saskatchewan,Genre masculin,,,"Total, population des minorités visibles",,,,47,2.62
2018,Violence sexuelle,Saskatchewan,Genre féminin,,,"Total, population des minorités visibles",,,,47,11.0
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,Population des minorités visibles,,,,47,4.08
2018,Violence sexuelle,Saskatchewan,Genre féminin,,,Population des minorités visibles,,,,47,5.57
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,Pas une minorité visible,,,,47,7.13
2018,Violence sexuelle,Saskatchewan,Genre masculin,,,Pas une minorité visible,,,,47,2.55
2018,Violence sexuelle,Saskatchewan,Genre féminin,,,Pas une minorité visible,,,,47,11.54
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,"Total, population des minorités visibles",,,,48,28.82
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,"Total, population des minorités visibles",,,,48,26.18
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,"Total, population des minorités visibles",,,,48,31.47
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,Population des minorités visibles,,,,48,26.25
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,Population des minorités visibles,,,,48,24.77
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,Population des minorités visibles,,,,48,28.24
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,Pas une minorité visible,,,,48,29.42
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,Pas une minorité visible,,,,48,26.52
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,Pas une minorité visible,,,,48,32.1
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,Population des minorités visibles non précisée,,,,48,32.71
2018,Violence physique,Alberta,"Total, genre",,,"Total, population des minorités visibles",,,,48,25.15
2018,Violence physique,Alberta,Genre masculin,,,"Total, population des minorités visibles",,,,48,24.98
