Year,Groupe d'activité,Genre,Groupe d'âge,Géographie,GeoCode,Progress,Value
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 54 ans,Atlantique,1,2.17241379310345,4.6
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 54 ans,Atlantique,1,,2.9
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 54 ans,Atlantique,1,,6.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 34 ans,Atlantique,1,,5.8
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 34 ans,Atlantique,1,,
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 34 ans,Atlantique,1,,8.8
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",35 à 44 ans,Atlantique,1,,7.1
2022,Soins des enfants de moins de 18 ans,Hommes+,35 à 44 ans,Atlantique,1,,
2022,Soins des enfants de moins de 18 ans,Femmes+,35 à 44 ans,Atlantique,1,,8.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",45 à 54 ans,Atlantique,1,,1.3
2022,Soins des enfants de moins de 18 ans,Hommes+,45 à 54 ans,Atlantique,1,,
2022,Soins des enfants de moins de 18 ans,Femmes+,45 à 54 ans,Atlantique,1,,1.7
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",55 à 64 ans,Atlantique,1,,0.4
2022,Soins des enfants de moins de 18 ans,Hommes+,55 à 64 ans,Atlantique,1,,
2022,Soins des enfants de moins de 18 ans,Femmes+,55 à 64 ans,Atlantique,1,,0.4
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",65 ans et plus,Atlantique,1,,
2022,Soins des enfants de moins de 18 ans,Hommes+,65 ans et plus,Atlantique,1,,
2022,Soins des enfants de moins de 18 ans,Femmes+,65 ans et plus,Atlantique,1,,
2022,Soins des adultes,"Total, toutes les personnes","Total, 15 ans et plus",Atlantique,1,1.0,0.4
2022,Soins des adultes,Hommes+,"Total, 15 ans et plus",Atlantique,1,,0.4
2022,Soins des adultes,Femmes+,"Total, 15 ans et plus",Atlantique,1,,0.4
2022,Soins des adultes,"Total, toutes les personnes",15 à 24 ans,Atlantique,1,,
2022,Soins des adultes,Hommes+,15 à 24 ans,Atlantique,1,,
2022,Soins des adultes,Femmes+,15 à 24 ans,Atlantique,1,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 54 ans,Atlantique,1,,0.4
2022,Soins des adultes,Hommes+,25 à 54 ans,Atlantique,1,,0.4
2022,Soins des adultes,Femmes+,25 à 54 ans,Atlantique,1,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 34 ans,Atlantique,1,,
2022,Soins des adultes,Hommes+,25 à 34 ans,Atlantique,1,,
2022,Soins des adultes,Femmes+,25 à 34 ans,Atlantique,1,,
2022,Soins des adultes,"Total, toutes les personnes",35 à 44 ans,Atlantique,1,,0.4
2022,Soins des adultes,Hommes+,35 à 44 ans,Atlantique,1,,
2022,Soins des adultes,Femmes+,35 à 44 ans,Atlantique,1,,
2022,Soins des adultes,"Total, toutes les personnes",45 à 54 ans,Atlantique,1,,
2022,Soins des adultes,Hommes+,45 à 54 ans,Atlantique,1,,
2022,Soins des adultes,Femmes+,45 à 54 ans,Atlantique,1,,
2022,Soins des adultes,"Total, toutes les personnes",55 à 64 ans,Atlantique,1,,0.8
2022,Soins des adultes,Hommes+,55 à 64 ans,Atlantique,1,,
2022,Soins des adultes,Femmes+,55 à 64 ans,Atlantique,1,,0.8
2022,Soins des adultes,"Total, toutes les personnes",65 ans et plus,Atlantique,1,,0.8
2022,Soins des adultes,Hommes+,65 ans et plus,Atlantique,1,,
2022,Soins des adultes,Femmes+,65 ans et plus,Atlantique,1,,0.8
2022,Magasinage de biens ou de services,"Total, toutes les personnes","Total, 15 ans et plus",Atlantique,1,1.30769230769231,1.7
2022,Magasinage de biens ou de services,Hommes+,"Total, 15 ans et plus",Atlantique,1,,1.3
2022,Magasinage de biens ou de services,Femmes+,"Total, 15 ans et plus",Atlantique,1,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",15 à 24 ans,Atlantique,1,,
2022,Magasinage de biens ou de services,Hommes+,15 à 24 ans,Atlantique,1,,
2022,Magasinage de biens ou de services,Femmes+,15 à 24 ans,Atlantique,1,,
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 54 ans,Atlantique,1,1.625,1.3
2022,Magasinage de biens ou de services,Hommes+,25 à 54 ans,Atlantique,1,,0.8
2022,Magasinage de biens ou de services,Femmes+,25 à 54 ans,Atlantique,1,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 34 ans,Atlantique,1,,0.8
2022,Magasinage de biens ou de services,Hommes+,25 à 34 ans,Atlantique,1,,
2022,Magasinage de biens ou de services,Femmes+,25 à 34 ans,Atlantique,1,,0.8
2022,Magasinage de biens ou de services,"Total, toutes les personnes",35 à 44 ans,Atlantique,1,,1.3
2022,Magasinage de biens ou de services,Hommes+,35 à 44 ans,Atlantique,1,,
2022,Magasinage de biens ou de services,Femmes+,35 à 44 ans,Atlantique,1,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",45 à 54 ans,Atlantique,1,2.625,1.7
2022,Magasinage de biens ou de services,Hommes+,45 à 54 ans,Atlantique,1,,0.8
2022,Magasinage de biens ou de services,Femmes+,45 à 54 ans,Atlantique,1,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",55 à 64 ans,Atlantique,1,1.23529411764706,1.7
2022,Magasinage de biens ou de services,Hommes+,55 à 64 ans,Atlantique,1,,1.7
2022,Magasinage de biens ou de services,Femmes+,55 à 64 ans,Atlantique,1,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",65 ans et plus,Atlantique,1,1.0,2.1
2022,Magasinage de biens ou de services,Hommes+,65 ans et plus,Atlantique,1,,2.1
2022,Magasinage de biens ou de services,Femmes+,65 ans et plus,Atlantique,1,,2.1
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes","Total, 15 ans et plus",Québec,24,1.42,12.1
2022,"Total, activités de travail non-rémunéré",Hommes+,"Total, 15 ans et plus",Québec,24,,10.0
2022,"Total, activités de travail non-rémunéré",Femmes+,"Total, 15 ans et plus",Québec,24,,14.2
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",15 à 24 ans,Québec,24,,
2022,"Total, activités de travail non-rémunéré",Hommes+,15 à 24 ans,Québec,24,,
2022,"Total, activités de travail non-rémunéré",Femmes+,15 à 24 ans,Québec,24,,
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 54 ans,Québec,24,1.69791666666667,12.9
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 54 ans,Québec,24,,9.6
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 54 ans,Québec,24,,16.3
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 34 ans,Québec,24,2.22666666666667,11.7
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 34 ans,Québec,24,,7.5
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 34 ans,Québec,24,,16.7
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",35 à 44 ans,Québec,24,1.75961538461538,14.2
2022,"Total, activités de travail non-rémunéré",Hommes+,35 à 44 ans,Québec,24,,10.4
2022,"Total, activités de travail non-rémunéré",Femmes+,35 à 44 ans,Québec,24,,18.3
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",45 à 54 ans,Québec,24,1.29203539823009,12.9
2022,"Total, activités de travail non-rémunéré",Hommes+,45 à 54 ans,Québec,24,,11.3
2022,"Total, activités de travail non-rémunéré",Femmes+,45 à 54 ans,Québec,24,,14.6
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",55 à 64 ans,Québec,24,1.232,14.2
2022,"Total, activités de travail non-rémunéré",Hommes+,55 à 64 ans,Québec,24,,12.5
2022,"Total, activités de travail non-rémunéré",Femmes+,55 à 64 ans,Québec,24,,15.4
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",65 ans et plus,Québec,24,1.136,13.3
2022,"Total, activités de travail non-rémunéré",Hommes+,65 ans et plus,Québec,24,,12.5
2022,"Total, activités de travail non-rémunéré",Femmes+,65 ans et plus,Québec,24,,14.2
2022,Tâches ménagères,"Total, toutes les personnes","Total, 15 ans et plus",Québec,24,1.28,8.3
2022,Tâches ménagères,Hommes+,"Total, 15 ans et plus",Québec,24,,7.5
2022,Tâches ménagères,Femmes+,"Total, 15 ans et plus",Québec,24,,9.6
2022,Tâches ménagères,"Total, toutes les personnes",15 à 24 ans,Québec,24,,
2022,Tâches ménagères,Hommes+,15 à 24 ans,Québec,24,,
2022,Tâches ménagères,Femmes+,15 à 24 ans,Québec,24,,
2022,Tâches ménagères,"Total, toutes les personnes",25 à 54 ans,Québec,24,1.58620689655172,7.5
2022,Tâches ménagères,Hommes+,25 à 54 ans,Québec,24,,5.8
2022,Tâches ménagères,Femmes+,25 à 54 ans,Québec,24,,9.2
2022,Tâches ménagères,"Total, toutes les personnes",25 à 34 ans,Québec,24,1.54347826086957,5.8
2022,Tâches ménagères,Hommes+,25 à 34 ans,Québec,24,,4.6
2022,Tâches ménagères,Femmes+,25 à 34 ans,Québec,24,,7.1
2022,Tâches ménagères,"Total, toutes les personnes",35 à 44 ans,Québec,24,1.85185185185185,7.9
2022,Tâches ménagères,Hommes+,35 à 44 ans,Québec,24,,5.4
2022,Tâches ménagères,Femmes+,35 à 44 ans,Québec,24,,10.0
2022,Tâches ménagères,"Total, toutes les personnes",45 à 54 ans,Québec,24,1.38666666666667,9.2
2022,Tâches ménagères,Hommes+,45 à 54 ans,Québec,24,,7.5
2022,Tâches ménagères,Femmes+,45 à 54 ans,Québec,24,,10.4
2022,Tâches ménagères,"Total, toutes les personnes",55 à 64 ans,Québec,24,1.26041666666667,10.8
2022,Tâches ménagères,Hommes+,55 à 64 ans,Québec,24,,9.6
2022,Tâches ménagères,Femmes+,55 à 64 ans,Québec,24,,12.1
2022,Tâches ménagères,"Total, toutes les personnes",65 ans et plus,Québec,24,1.17,10.8
2022,Tâches ménagères,Hommes+,65 ans et plus,Québec,24,,10.0
2022,Tâches ménagères,Femmes+,65 ans et plus,Québec,24,,11.7
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes","Total, 15 ans et plus",Québec,24,1.92307692307692,1.7
2022,Soins des enfants de moins de 18 ans,Hommes+,"Total, 15 ans et plus",Québec,24,,1.3
2022,Soins des enfants de moins de 18 ans,Femmes+,"Total, 15 ans et plus",Québec,24,,2.5
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",15 à 24 ans,Québec,24,,
2022,Soins des enfants de moins de 18 ans,Hommes+,15 à 24 ans,Québec,24,,
2022,Soins des enfants de moins de 18 ans,Femmes+,15 à 24 ans,Québec,24,,
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 54 ans,Québec,24,2.0,3.8
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 54 ans,Québec,24,,2.5
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 54 ans,Québec,24,,5.0
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 34 ans,Québec,24,4.41176470588235,4.6
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 34 ans,Québec,24,,1.7
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 34 ans,Québec,24,,7.5
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",35 à 44 ans,Québec,24,1.90909090909091,5.0
2022,Soins des enfants de moins de 18 ans,Hommes+,35 à 44 ans,Québec,24,,3.3
2022,Soins des enfants de moins de 18 ans,Femmes+,35 à 44 ans,Québec,24,,6.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",45 à 54 ans,Québec,24,1.23529411764706,2.1
2022,Soins des enfants de moins de 18 ans,Hommes+,45 à 54 ans,Québec,24,,2.1
2022,Soins des enfants de moins de 18 ans,Femmes+,45 à 54 ans,Québec,24,,1.7
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",55 à 64 ans,Québec,24,,0.4
2022,Soins des enfants de moins de 18 ans,Hommes+,55 à 64 ans,Québec,24,,
2022,Soins des enfants de moins de 18 ans,Femmes+,55 à 64 ans,Québec,24,,
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",65 ans et plus,Québec,24,,
2022,Soins des enfants de moins de 18 ans,Hommes+,65 ans et plus,Québec,24,,
2022,Soins des enfants de moins de 18 ans,Femmes+,65 ans et plus,Québec,24,,
2022,Soins des adultes,"Total, toutes les personnes","Total, 15 ans et plus",Québec,24,1.0,0.4
2022,Soins des adultes,Hommes+,"Total, 15 ans et plus",Québec,24,,0.4
2022,Soins des adultes,Femmes+,"Total, 15 ans et plus",Québec,24,,0.4
2022,Soins des adultes,"Total, toutes les personnes",15 à 24 ans,Québec,24,,
2022,Soins des adultes,Hommes+,15 à 24 ans,Québec,24,,
2022,Soins des adultes,Femmes+,15 à 24 ans,Québec,24,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 54 ans,Québec,24,,
2022,Soins des adultes,Hommes+,25 à 54 ans,Québec,24,,
2022,Soins des adultes,Femmes+,25 à 54 ans,Québec,24,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 34 ans,Québec,24,,
2022,Soins des adultes,Hommes+,25 à 34 ans,Québec,24,,
2022,Soins des adultes,Femmes+,25 à 34 ans,Québec,24,,
2022,Soins des adultes,"Total, toutes les personnes",35 à 44 ans,Québec,24,,
2022,Soins des adultes,Hommes+,35 à 44 ans,Québec,24,,
2022,Soins des adultes,Femmes+,35 à 44 ans,Québec,24,,
2022,Soins des adultes,"Total, toutes les personnes",45 à 54 ans,Québec,24,,
2022,Soins des adultes,Hommes+,45 à 54 ans,Québec,24,,
2022,Soins des adultes,Femmes+,45 à 54 ans,Québec,24,,
2022,Soins des adultes,"Total, toutes les personnes",55 à 64 ans,Québec,24,2.0,0.8
2022,Soins des adultes,Hommes+,55 à 64 ans,Québec,24,,0.4
2022,Soins des adultes,Femmes+,55 à 64 ans,Québec,24,,0.8
2022,Soins des adultes,"Total, toutes les personnes",65 ans et plus,Québec,24,,0.4
2022,Soins des adultes,Hommes+,65 ans et plus,Québec,24,,0.4
2022,Soins des adultes,Femmes+,65 ans et plus,Québec,24,,
2022,Magasinage de biens ou de services,"Total, toutes les personnes","Total, 15 ans et plus",Québec,24,1.30769230769231,1.7
2022,Magasinage de biens ou de services,Hommes+,"Total, 15 ans et plus",Québec,24,,1.3
2022,Magasinage de biens ou de services,Femmes+,"Total, 15 ans et plus",Québec,24,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",15 à 24 ans,Québec,24,,
2022,Magasinage de biens ou de services,Hommes+,15 à 24 ans,Québec,24,,
2022,Magasinage de biens ou de services,Femmes+,15 à 24 ans,Québec,24,,
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 54 ans,Québec,24,1.30769230769231,1.7
2022,Magasinage de biens ou de services,Hommes+,25 à 54 ans,Québec,24,,1.3
2022,Magasinage de biens ou de services,Femmes+,25 à 54 ans,Québec,24,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 34 ans,Québec,24,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,25 à 34 ans,Québec,24,,1.3
2022,Magasinage de biens ou de services,Femmes+,25 à 34 ans,Québec,24,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",35 à 44 ans,Québec,24,1.30769230769231,1.3
2022,Magasinage de biens ou de services,Hommes+,35 à 44 ans,Québec,24,,1.3
2022,Magasinage de biens ou de services,Femmes+,35 à 44 ans,Québec,24,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",45 à 54 ans,Québec,24,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,45 à 54 ans,Québec,24,,1.3
2022,Magasinage de biens ou de services,Femmes+,45 à 54 ans,Québec,24,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",55 à 64 ans,Québec,24,1.19047619047619,2.1
2022,Magasinage de biens ou de services,Hommes+,55 à 64 ans,Québec,24,,2.1
2022,Magasinage de biens ou de services,Femmes+,55 à 64 ans,Québec,24,,2.5
2022,Magasinage de biens ou de services,"Total, toutes les personnes",65 ans et plus,Québec,24,1.19047619047619,2.1
2022,Magasinage de biens ou de services,Hommes+,65 ans et plus,Québec,24,,2.1
2022,Magasinage de biens ou de services,Femmes+,65 ans et plus,Québec,24,,2.5
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes","Total, 15 ans et plus",Ontario,35,1.50925925925926,13.8
2022,"Total, activités de travail non-rémunéré",Hommes+,"Total, 15 ans et plus",Ontario,35,,10.8
2022,"Total, activités de travail non-rémunéré",Femmes+,"Total, 15 ans et plus",Ontario,35,,16.3
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",15 à 24 ans,Ontario,35,,5.0
2022,"Total, activités de travail non-rémunéré",Hommes+,15 à 24 ans,Ontario,35,,
2022,"Total, activités de travail non-rémunéré",Femmes+,15 à 24 ans,Ontario,35,,
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 54 ans,Ontario,35,1.51239669421488,15.0
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 54 ans,Ontario,35,,12.1
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 54 ans,Ontario,35,,18.3
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 34 ans,Ontario,35,1.60416666666667,12.5
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 34 ans,Ontario,35,,9.6
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 34 ans,Ontario,35,,15.4
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",35 à 44 ans,Ontario,35,1.63157894736842,17.5
2022,"Total, activités de travail non-rémunéré",Hommes+,35 à 44 ans,Ontario,35,,13.3
2022,"Total, activités de travail non-rémunéré",Femmes+,35 à 44 ans,Ontario,35,,21.7
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",45 à 54 ans,Ontario,35,1.32608695652174,16.3
2022,"Total, activités de travail non-rémunéré",Hommes+,45 à 54 ans,Ontario,35,,13.8
2022,"Total, activités de travail non-rémunéré",Femmes+,45 à 54 ans,Ontario,35,,18.3
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",55 à 64 ans,Ontario,35,1.23913043478261,15.4
2022,"Total, activités de travail non-rémunéré",Hommes+,55 à 64 ans,Ontario,35,,13.8
2022,"Total, activités de travail non-rémunéré",Femmes+,55 à 64 ans,Ontario,35,,17.1
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",65 ans et plus,Ontario,35,1.26356589147287,14.6
2022,"Total, activités de travail non-rémunéré",Hommes+,65 ans et plus,Ontario,35,,12.9
2022,"Total, activités de travail non-rémunéré",Femmes+,65 ans et plus,Ontario,35,,16.3
2022,Tâches ménagères,"Total, toutes les personnes","Total, 15 ans et plus",Ontario,35,1.38666666666667,8.8
2022,Tâches ménagères,Hommes+,"Total, 15 ans et plus",Ontario,35,,7.5
2022,Tâches ménagères,Femmes+,"Total, 15 ans et plus",Ontario,35,,10.4
2022,Tâches ménagères,"Total, toutes les personnes",15 à 24 ans,Ontario,35,,2.5
2022,Tâches ménagères,Hommes+,15 à 24 ans,Ontario,35,,
2022,Tâches ménagères,Femmes+,15 à 24 ans,Ontario,35,,
2022,Tâches ménagères,"Total, toutes les personnes",25 à 54 ans,Ontario,35,1.43283582089552,8.3
2022,Tâches ménagères,Hommes+,25 à 54 ans,Ontario,35,,6.7
2022,Tâches ménagères,Femmes+,25 à 54 ans,Ontario,35,,9.6
2022,Tâches ménagères,"Total, toutes les personnes",25 à 34 ans,Ontario,35,1.11940298507463,7.1
2022,Tâches ménagères,Hommes+,25 à 34 ans,Ontario,35,,6.7
2022,Tâches ménagères,Femmes+,25 à 34 ans,Ontario,35,,7.5
2022,Tâches ménagères,"Total, toutes les personnes",35 à 44 ans,Ontario,35,1.72413793103448,7.9
2022,Tâches ménagères,Hommes+,35 à 44 ans,Ontario,35,,5.8
2022,Tâches ménagères,Femmes+,35 à 44 ans,Ontario,35,,10.0
2022,Tâches ménagères,"Total, toutes les personnes",45 à 54 ans,Ontario,35,1.4578313253012,10.4
2022,Tâches ménagères,Hommes+,45 à 54 ans,Ontario,35,,8.3
2022,Tâches ménagères,Femmes+,45 à 54 ans,Ontario,35,,12.1
2022,Tâches ménagères,"Total, toutes les personnes",55 à 64 ans,Ontario,35,1.17699115044248,12.5
2022,Tâches ménagères,Hommes+,55 à 64 ans,Ontario,35,,11.3
2022,Tâches ménagères,Femmes+,55 à 64 ans,Ontario,35,,13.3
2022,Tâches ménagères,"Total, toutes les personnes",65 ans et plus,Ontario,35,1.24038461538462,11.7
2022,Tâches ménagères,Hommes+,65 ans et plus,Ontario,35,,10.4
2022,Tâches ménagères,Femmes+,65 ans et plus,Ontario,35,,12.9
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes","Total, 15 ans et plus",Ontario,35,1.38095238095238,2.5
2022,Soins des enfants de moins de 18 ans,Hommes+,"Total, 15 ans et plus",Ontario,35,,2.1
2022,Soins des enfants de moins de 18 ans,Femmes+,"Total, 15 ans et plus",Ontario,35,,2.9
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",15 à 24 ans,Ontario,35,,
2022,Soins des enfants de moins de 18 ans,Hommes+,15 à 24 ans,Ontario,35,,
2022,Soins des enfants de moins de 18 ans,Femmes+,15 à 24 ans,Ontario,35,,
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 54 ans,Ontario,35,1.65789473684211,5.0
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 54 ans,Ontario,35,,3.8
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 54 ans,Ontario,35,,6.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 34 ans,Ontario,35,2.16,3.8
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 34 ans,Ontario,35,,2.5
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 34 ans,Ontario,35,,5.4
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",35 à 44 ans,Ontario,35,1.7037037037037,7.5
2022,Soins des enfants de moins de 18 ans,Hommes+,35 à 44 ans,Ontario,35,,5.4
2022,Soins des enfants de moins de 18 ans,Femmes+,35 à 44 ans,Ontario,35,,9.2
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",45 à 54 ans,Ontario,35,1.0,3.3
2022,Soins des enfants de moins de 18 ans,Hommes+,45 à 54 ans,Ontario,35,,3.3
2022,Soins des enfants de moins de 18 ans,Femmes+,45 à 54 ans,Ontario,35,,3.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",55 à 64 ans,Ontario,35,1.0,0.4
2022,Soins des enfants de moins de 18 ans,Hommes+,55 à 64 ans,Ontario,35,,0.4
2022,Soins des enfants de moins de 18 ans,Femmes+,55 à 64 ans,Ontario,35,,0.4
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",65 ans et plus,Ontario,35,,
2022,Soins des enfants de moins de 18 ans,Hommes+,65 ans et plus,Ontario,35,,
2022,Soins des enfants de moins de 18 ans,Femmes+,65 ans et plus,Ontario,35,,
2022,Soins des adultes,"Total, toutes les personnes","Total, 15 ans et plus",Ontario,35,2.0,0.4
2022,Soins des adultes,Hommes+,"Total, 15 ans et plus",Ontario,35,,0.4
2022,Soins des adultes,Femmes+,"Total, 15 ans et plus",Ontario,35,,0.8
2022,Soins des adultes,"Total, toutes les personnes",15 à 24 ans,Ontario,35,,
2022,Soins des adultes,Hommes+,15 à 24 ans,Ontario,35,,
2022,Soins des adultes,Femmes+,15 à 24 ans,Ontario,35,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 54 ans,Ontario,35,,0.4
2022,Soins des adultes,Hommes+,25 à 54 ans,Ontario,35,,
2022,Soins des adultes,Femmes+,25 à 54 ans,Ontario,35,,0.8
2022,Soins des adultes,"Total, toutes les personnes",25 à 34 ans,Ontario,35,,
2022,Soins des adultes,Hommes+,25 à 34 ans,Ontario,35,,
2022,Soins des adultes,Femmes+,25 à 34 ans,Ontario,35,,
2022,Soins des adultes,"Total, toutes les personnes",35 à 44 ans,Ontario,35,,
2022,Soins des adultes,Hommes+,35 à 44 ans,Ontario,35,,
2022,Soins des adultes,Femmes+,35 à 44 ans,Ontario,35,,
2022,Soins des adultes,"Total, toutes les personnes",45 à 54 ans,Ontario,35,,0.8
2022,Soins des adultes,Hommes+,45 à 54 ans,Ontario,35,,
2022,Soins des adultes,Femmes+,45 à 54 ans,Ontario,35,,1.7
2022,Soins des adultes,"Total, toutes les personnes",55 à 64 ans,Ontario,35,2.125,1.3
2022,Soins des adultes,Hommes+,55 à 64 ans,Ontario,35,,0.8
2022,Soins des adultes,Femmes+,55 à 64 ans,Ontario,35,,1.7
2022,Soins des adultes,"Total, toutes les personnes",65 ans et plus,Ontario,35,2.0,0.4
2022,Soins des adultes,Hommes+,65 ans et plus,Ontario,35,,0.4
2022,Soins des adultes,Femmes+,65 ans et plus,Ontario,35,,0.8
2022,Magasinage de biens ou de services,"Total, toutes les personnes","Total, 15 ans et plus",Ontario,35,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,"Total, 15 ans et plus",Ontario,35,,1.3
2022,Magasinage de biens ou de services,Femmes+,"Total, 15 ans et plus",Ontario,35,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",15 à 24 ans,Ontario,35,,1.7
2022,Magasinage de biens ou de services,Hommes+,15 à 24 ans,Ontario,35,,
2022,Magasinage de biens ou de services,Femmes+,15 à 24 ans,Ontario,35,,
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 54 ans,Ontario,35,1.30769230769231,1.7
2022,Magasinage de biens ou de services,Hommes+,25 à 54 ans,Ontario,35,,1.3
2022,Magasinage de biens ou de services,Femmes+,25 à 54 ans,Ontario,35,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 34 ans,Ontario,35,2.625,1.3
2022,Magasinage de biens ou de services,Hommes+,25 à 34 ans,Ontario,35,,0.8
2022,Magasinage de biens ou de services,Femmes+,25 à 34 ans,Ontario,35,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",35 à 44 ans,Ontario,35,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,35 à 44 ans,Ontario,35,,1.3
2022,Magasinage de biens ou de services,Femmes+,35 à 44 ans,Ontario,35,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",45 à 54 ans,Ontario,35,1.30769230769231,1.3
2022,Magasinage de biens ou de services,Hommes+,45 à 54 ans,Ontario,35,,1.7
2022,Magasinage de biens ou de services,Femmes+,45 à 54 ans,Ontario,35,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",55 à 64 ans,Ontario,35,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,55 à 64 ans,Ontario,35,,1.3
2022,Magasinage de biens ou de services,Femmes+,55 à 64 ans,Ontario,35,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",65 ans et plus,Ontario,35,1.19047619047619,2.5
2022,Magasinage de biens ou de services,Hommes+,65 ans et plus,Ontario,35,,2.5
2022,Magasinage de biens ou de services,Femmes+,65 ans et plus,Ontario,35,,2.1
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes","Total, 15 ans et plus",Prairies,4,1.47787610619469,14.2
2022,"Total, activités de travail non-rémunéré",Hommes+,"Total, 15 ans et plus",Prairies,4,,11.3
