Year,Household food security status,Geography,Sex,Age group,Economic family type,Visible minority,Indigenous population,GeoCode,Value
2023,Food insecure,Saskatchewan,Both sexes,,Persons in other non-senior families,,,47,41.1
2023,"Food insecure, moderate or severe",Saskatchewan,Both sexes,,Persons in other non-senior families,,,47,33.3
2023,"Food insecure, moderate",Saskatchewan,Both sexes,,Persons in other non-senior families,,,47,13.9
2023,Food secure,Saskatchewan,Both sexes,,Persons not in an economic family,,,47,69.7
2023,Food insecure,Saskatchewan,Both sexes,,Persons not in an economic family,,,47,30.3
2023,"Food insecure, marginal",Saskatchewan,Both sexes,,Persons not in an economic family,,,47,5.7
2023,"Food insecure, moderate or severe",Saskatchewan,Both sexes,,Persons not in an economic family,,,47,24.5
2023,"Food insecure, moderate",Saskatchewan,Both sexes,,Persons not in an economic family,,,47,14.1
2023,"Food insecure, severe",Saskatchewan,Both sexes,,Persons not in an economic family,,,47,10.4
2023,Food secure,Saskatchewan,Both sexes,,Seniors not in an economic family,,,47,82.6
2023,Food insecure,Saskatchewan,Both sexes,,Seniors not in an economic family,,,47,17.4
2023,"Food insecure, marginal",Saskatchewan,Both sexes,,Seniors not in an economic family,,,47,5.3
2023,"Food insecure, moderate or severe",Saskatchewan,Both sexes,,Seniors not in an economic family,,,47,12.1
2023,"Food insecure, moderate",Saskatchewan,Both sexes,,Seniors not in an economic family,,,47,10.0
2023,Food secure,Saskatchewan,Male,,Seniors not in an economic family,,,47,78.5
2023,Food insecure,Saskatchewan,Male,,Seniors not in an economic family,,,47,21.5
2023,"Food insecure, marginal",Saskatchewan,Male,,Seniors not in an economic family,,,47,9.3
2023,"Food insecure, moderate or severe",Saskatchewan,Male,,Seniors not in an economic family,,,47,12.3
2023,"Food insecure, moderate",Saskatchewan,Male,,Seniors not in an economic family,,,47,11.4
2023,Food secure,Saskatchewan,Female,,Seniors not in an economic family,,,47,84.6
2023,Food insecure,Saskatchewan,Female,,Seniors not in an economic family,,,47,15.4
2023,"Food insecure, moderate or severe",Saskatchewan,Female,,Seniors not in an economic family,,,47,12.0
2023,"Food insecure, moderate",Saskatchewan,Female,,Seniors not in an economic family,,,47,9.4
2023,Food secure,Saskatchewan,Both sexes,,Non-seniors not in an economic family,,,47,64.1
2023,Food insecure,Saskatchewan,Both sexes,,Non-seniors not in an economic family,,,47,35.9
2023,"Food insecure, marginal",Saskatchewan,Both sexes,,Non-seniors not in an economic family,,,47,5.9
2023,"Food insecure, moderate or severe",Saskatchewan,Both sexes,,Non-seniors not in an economic family,,,47,29.9
2023,"Food insecure, moderate",Saskatchewan,Both sexes,,Non-seniors not in an economic family,,,47,15.9
2023,"Food insecure, severe",Saskatchewan,Both sexes,,Non-seniors not in an economic family,,,47,14.0
2023,Food secure,Saskatchewan,Male,,Non-seniors not in an economic family,,,47,64.6
2023,Food insecure,Saskatchewan,Male,,Non-seniors not in an economic family,,,47,35.4
2023,"Food insecure, marginal",Saskatchewan,Male,,Non-seniors not in an economic family,,,47,7.6
2023,"Food insecure, moderate or severe",Saskatchewan,Male,,Non-seniors not in an economic family,,,47,27.8
2023,"Food insecure, moderate",Saskatchewan,Male,,Non-seniors not in an economic family,,,47,14.0
2023,"Food insecure, severe",Saskatchewan,Male,,Non-seniors not in an economic family,,,47,13.8
2023,Food secure,Saskatchewan,Female,,Non-seniors not in an economic family,,,47,63.5
2023,Food insecure,Saskatchewan,Female,,Non-seniors not in an economic family,,,47,36.5
2023,"Food insecure, moderate or severe",Saskatchewan,Female,,Non-seniors not in an economic family,,,47,33.0
2023,"Food insecure, moderate",Saskatchewan,Female,,Non-seniors not in an economic family,,,47,18.7
2023,"Food insecure, severe",Saskatchewan,Female,,Non-seniors not in an economic family,,,47,14.3
2023,Food secure,Alberta,Both sexes,,All persons,,,48,69.1
2023,Food insecure,Alberta,Both sexes,,All persons,,,48,30.9
2023,"Food insecure, marginal",Alberta,Both sexes,,All persons,,,48,8.5
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,All persons,,,48,22.4
2023,"Food insecure, moderate",Alberta,Both sexes,,All persons,,,48,13.7
2023,"Food insecure, severe",Alberta,Both sexes,,All persons,,,48,8.7
2023,Food secure,Alberta,Both sexes,,Persons in economic families,,,48,69.8
2023,Food insecure,Alberta,Both sexes,,Persons in economic families,,,48,30.2
2023,"Food insecure, marginal",Alberta,Both sexes,,Persons in economic families,,,48,8.7
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in economic families,,,48,21.6
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in economic families,,,48,13.9
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in economic families,,,48,7.7
2023,Food secure,Alberta,Both sexes,,Persons in senior families,,,48,79.7
2023,Food insecure,Alberta,Both sexes,,Persons in senior families,,,48,20.3
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in senior families,,,48,16.2
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in senior families,,,48,5.0
2023,Food secure,Alberta,Both sexes,,Persons in senior couples,,,48,86.7
2023,Food insecure,Alberta,Both sexes,,Persons in senior couples,,,48,13.3
2023,"Food insecure, marginal",Alberta,Both sexes,,Persons in senior couples,,,48,4.1
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in senior couples,,,48,9.2
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in senior couples,,,48,5.3
2023,Food secure,Alberta,Both sexes,,Persons in other senior families,,,48,66.6
2023,Food insecure,Alberta,Both sexes,,Persons in other senior families,,,48,33.4
2023,Food secure,Alberta,Both sexes,,Persons in non-senior families,,,48,68.1
2023,Food insecure,Alberta,Both sexes,,Persons in non-senior families,,,48,31.9
2023,"Food insecure, marginal",Alberta,Both sexes,,Persons in non-senior families,,,48,9.5
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in non-senior families,,,48,22.5
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in non-senior families,,,48,14.4
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in non-senior families,,,48,8.1
2023,Food secure,Alberta,Both sexes,,Persons in couples,,,48,76.2
2023,Food insecure,Alberta,Both sexes,,Persons in couples,,,48,23.8
2023,"Food insecure, marginal",Alberta,Both sexes,,Persons in couples,,,48,7.8
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in couples,,,48,16.0
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in couples,,,48,9.0
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in couples,,,48,7.0
2023,Food secure,Alberta,Both sexes,,Persons in couple families with children,,,48,67.5
2023,Food insecure,Alberta,Both sexes,,Persons in couple families with children,,,48,32.5
2023,"Food insecure, marginal",Alberta,Both sexes,,Persons in couple families with children,,,48,11.4
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in couple families with children,,,48,21.0
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in couple families with children,,,48,14.6
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in couple families with children,,,48,6.4
2023,Food secure,Alberta,Both sexes,,Persons in couple families with other relatives,,,48,68.8
2023,Food insecure,Alberta,Both sexes,,Persons in couple families with other relatives,,,48,31.2
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in couple families with other relatives,,,48,25.4
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in couple families with other relatives,,,48,16.4
2023,Food secure,Alberta,Both sexes,,Persons in lone-parent families,,,48,53.9
2023,Food insecure,Alberta,Both sexes,,Persons in lone-parent families,,,48,46.1
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in lone-parent families,,,48,40.7
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in lone-parent families,,,48,21.6
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in lone-parent families,,,48,19.1
2023,Food secure,Alberta,Male,,Persons in lone-parent families,,,48,80.2
2023,Food secure,Alberta,Female,,Persons in lone-parent families,,,48,45.1
2023,Food insecure,Alberta,Female,,Persons in lone-parent families,,,48,54.9
2023,"Food insecure, moderate or severe",Alberta,Female,,Persons in lone-parent families,,,48,48.4
2023,"Food insecure, moderate",Alberta,Female,,Persons in lone-parent families,,,48,27.0
2023,"Food insecure, severe",Alberta,Female,,Persons in lone-parent families,,,48,21.4
2023,Food secure,Alberta,Both sexes,,Persons in other non-senior families,,,48,69.3
2023,Food insecure,Alberta,Both sexes,,Persons in other non-senior families,,,48,30.7
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons in other non-senior families,,,48,22.9
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons in other non-senior families,,,48,10.7
2023,"Food insecure, severe",Alberta,Both sexes,,Persons in other non-senior families,,,48,12.2
2023,Food secure,Alberta,Both sexes,,Persons not in an economic family,,,48,64.9
2023,Food insecure,Alberta,Both sexes,,Persons not in an economic family,,,48,35.1
2023,"Food insecure, marginal",Alberta,Both sexes,,Persons not in an economic family,,,48,7.4
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Persons not in an economic family,,,48,27.7
2023,"Food insecure, moderate",Alberta,Both sexes,,Persons not in an economic family,,,48,12.9
2023,"Food insecure, severe",Alberta,Both sexes,,Persons not in an economic family,,,48,14.8
2023,Food secure,Alberta,Both sexes,,Seniors not in an economic family,,,48,83.3
2023,Food insecure,Alberta,Both sexes,,Seniors not in an economic family,,,48,16.7
2023,"Food insecure, marginal",Alberta,Both sexes,,Seniors not in an economic family,,,48,4.2
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Seniors not in an economic family,,,48,12.4
2023,"Food insecure, moderate",Alberta,Both sexes,,Seniors not in an economic family,,,48,8.0
2023,"Food insecure, severe",Alberta,Both sexes,,Seniors not in an economic family,,,48,4.4
2023,Food secure,Alberta,Male,,Seniors not in an economic family,,,48,84.0
2023,Food insecure,Alberta,Male,,Seniors not in an economic family,,,48,16.0
2023,"Food insecure, moderate or severe",Alberta,Male,,Seniors not in an economic family,,,48,10.7
2023,Food secure,Alberta,Female,,Seniors not in an economic family,,,48,83.0
2023,Food insecure,Alberta,Female,,Seniors not in an economic family,,,48,17.0
2023,"Food insecure, moderate or severe",Alberta,Female,,Seniors not in an economic family,,,48,13.3
2023,Food secure,Alberta,Both sexes,,Non-seniors not in an economic family,,,48,60.3
2023,Food insecure,Alberta,Both sexes,,Non-seniors not in an economic family,,,48,39.7
2023,"Food insecure, marginal",Alberta,Both sexes,,Non-seniors not in an economic family,,,48,8.2
2023,"Food insecure, moderate or severe",Alberta,Both sexes,,Non-seniors not in an economic family,,,48,31.5
2023,"Food insecure, moderate",Alberta,Both sexes,,Non-seniors not in an economic family,,,48,14.1
2023,"Food insecure, severe",Alberta,Both sexes,,Non-seniors not in an economic family,,,48,17.5
2023,Food secure,Alberta,Male,,Non-seniors not in an economic family,,,48,60.5
2023,Food insecure,Alberta,Male,,Non-seniors not in an economic family,,,48,39.5
2023,"Food insecure, marginal",Alberta,Male,,Non-seniors not in an economic family,,,48,6.7
2023,"Food insecure, moderate or severe",Alberta,Male,,Non-seniors not in an economic family,,,48,32.8
2023,"Food insecure, moderate",Alberta,Male,,Non-seniors not in an economic family,,,48,15.4
2023,"Food insecure, severe",Alberta,Male,,Non-seniors not in an economic family,,,48,17.4
2023,Food secure,Alberta,Female,,Non-seniors not in an economic family,,,48,60.0
2023,Food insecure,Alberta,Female,,Non-seniors not in an economic family,,,48,40.0
2023,"Food insecure, marginal",Alberta,Female,,Non-seniors not in an economic family,,,48,10.2
2023,"Food insecure, moderate or severe",Alberta,Female,,Non-seniors not in an economic family,,,48,29.8
2023,"Food insecure, moderate",Alberta,Female,,Non-seniors not in an economic family,,,48,12.3
2023,"Food insecure, severe",Alberta,Female,,Non-seniors not in an economic family,,,48,17.5
2023,Food secure,British Columbia,Both sexes,,All persons,,,59,75.6
2023,Food insecure,British Columbia,Both sexes,,All persons,,,59,24.4
2023,"Food insecure, marginal",British Columbia,Both sexes,,All persons,,,59,5.9
2023,"Food insecure, moderate or severe",British Columbia,Both sexes,,All persons,,,59,18.5
