Year,Géographie,Déchets ménagers dangereux,GeoCode,Value
2017,"Calgary, Alberta",Textiles,,40.0
2017,"Edmonton, Alberta",Des restes de médicaments ou des médicaments périmés,,36.0
2017,"Edmonton, Alberta",Des objets médicaux piquants ou tranchants,,15.0
2017,"Edmonton, Alberta",Restes de peinture ou solvants,,44.0
2017,"Edmonton, Alberta",Huiles pour moteur ou de l'antigel,,29.0
2017,"Edmonton, Alberta","Piles déchargées, excluant les batteries de voiture",,52.0
2017,"Edmonton, Alberta",Pesticides,,5.0
2017,"Edmonton, Alberta",Matelas,,11.0
2017,"Edmonton, Alberta",Textiles,,44.0
2017,"Kelowna, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,33.0
2017,"Kelowna, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2017,"Kelowna, Colombie-Britannique",Restes de peinture ou solvants,,55.0
2017,"Kelowna, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2017,"Kelowna, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,52.0
2017,"Kelowna, Colombie-Britannique",Pesticides,,
2017,"Kelowna, Colombie-Britannique",Matelas,,
2017,"Kelowna, Colombie-Britannique",Textiles,,46.0
2017,"Abbotsford-Mission, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,32.0
2017,"Abbotsford-Mission, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2017,"Abbotsford-Mission, Colombie-Britannique",Restes de peinture ou solvants,,19.0
2017,"Abbotsford-Mission, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2017,"Abbotsford-Mission, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,44.0
2017,"Abbotsford-Mission, Colombie-Britannique",Pesticides,,
2017,"Abbotsford-Mission, Colombie-Britannique",Matelas,,
2017,"Abbotsford-Mission, Colombie-Britannique",Textiles,,30.0
2017,"Vancouver, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,35.0
2017,"Vancouver, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,12.0
2017,"Vancouver, Colombie-Britannique",Restes de peinture ou solvants,,29.0
2017,"Vancouver, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,13.0
2017,"Vancouver, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,54.0
2017,"Vancouver, Colombie-Britannique",Pesticides,,
2017,"Vancouver, Colombie-Britannique",Matelas,,11.0
2017,"Vancouver, Colombie-Britannique",Textiles,,49.0
2017,"Victoria, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,31.0
2017,"Victoria, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2017,"Victoria, Colombie-Britannique",Restes de peinture ou solvants,,29.0
2017,"Victoria, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,20.0
2017,"Victoria, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,59.0
2017,"Victoria, Colombie-Britannique",Pesticides,,
2017,"Victoria, Colombie-Britannique",Matelas,,
2017,"Victoria, Colombie-Britannique",Textiles,,59.0
2017,Non-census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,39.0
2017,Non-census metropolitan areas,Des objets médicaux piquants ou tranchants,,11.0
2017,Non-census metropolitan areas,Restes de peinture ou solvants,,43.0
2017,Non-census metropolitan areas,Huiles pour moteur ou de l'antigel,,20.0
2017,Non-census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,56.0
2017,Non-census metropolitan areas,Pesticides,,2.0
2017,Non-census metropolitan areas,Matelas,,10.0
2017,Non-census metropolitan areas,Textiles,,43.0
2019,Canada,Des restes de médicaments ou des médicaments périmés,,43.0
2019,Canada,Des objets médicaux piquants ou tranchants,,12.0
2019,Canada,Restes de peinture ou solvants,,35.0
2019,Canada,Huiles pour moteur ou de l'antigel,,15.0
2019,Canada,"Piles déchargées, excluant les batteries de voiture",,69.0
2019,Canada,Pesticides,,2.0
2019,Canada,Matelas,,12.0
2019,Canada,Textiles,,63.0
2019,Terre-Neuve-et-Labrador,Des restes de médicaments ou des médicaments périmés,10,40.0
2019,Terre-Neuve-et-Labrador,Des objets médicaux piquants ou tranchants,10,13.0
2019,Terre-Neuve-et-Labrador,Restes de peinture ou solvants,10,40.0
2019,Terre-Neuve-et-Labrador,Huiles pour moteur ou de l'antigel,10,11.0
2019,Terre-Neuve-et-Labrador,"Piles déchargées, excluant les batteries de voiture",10,54.0
2019,Terre-Neuve-et-Labrador,Pesticides,10,
2019,Terre-Neuve-et-Labrador,Matelas,10,9.0
2019,Terre-Neuve-et-Labrador,Textiles,10,54.0
2019,Île-du-Prince-Édouard,Des restes de médicaments ou des médicaments périmés,11,38.0
2019,Île-du-Prince-Édouard,Des objets médicaux piquants ou tranchants,11,19.0
2019,Île-du-Prince-Édouard,Restes de peinture ou solvants,11,35.0
2019,Île-du-Prince-Édouard,Huiles pour moteur ou de l'antigel,11,15.0
2019,Île-du-Prince-Édouard,"Piles déchargées, excluant les batteries de voiture",11,74.0
2019,Île-du-Prince-Édouard,Pesticides,11,
2019,Île-du-Prince-Édouard,Matelas,11,8.0
2019,Île-du-Prince-Édouard,Textiles,11,60.0
2019,Nouvelle-Écosse,Des restes de médicaments ou des médicaments périmés,12,43.0
2019,Nouvelle-Écosse,Des objets médicaux piquants ou tranchants,12,15.0
2019,Nouvelle-Écosse,Restes de peinture ou solvants,12,38.0
2019,Nouvelle-Écosse,Huiles pour moteur ou de l'antigel,12,17.0
2019,Nouvelle-Écosse,"Piles déchargées, excluant les batteries de voiture",12,68.0
2019,Nouvelle-Écosse,Pesticides,12,
2019,Nouvelle-Écosse,Matelas,12,11.0
2019,Nouvelle-Écosse,Textiles,12,66.0
2019,Nouveau-Brunswick,Des restes de médicaments ou des médicaments périmés,13,43.0
2019,Nouveau-Brunswick,Des objets médicaux piquants ou tranchants,13,14.0
2019,Nouveau-Brunswick,Restes de peinture ou solvants,13,39.0
2019,Nouveau-Brunswick,Huiles pour moteur ou de l'antigel,13,19.0
2019,Nouveau-Brunswick,"Piles déchargées, excluant les batteries de voiture",13,62.0
2019,Nouveau-Brunswick,Pesticides,13,
2019,Nouveau-Brunswick,Matelas,13,11.0
2019,Nouveau-Brunswick,Textiles,13,59.0
2019,Québec,Des restes de médicaments ou des médicaments périmés,24,47.0
2019,Québec,Des objets médicaux piquants ou tranchants,24,10.0
2019,Québec,Restes de peinture ou solvants,24,42.0
2019,Québec,Huiles pour moteur ou de l'antigel,24,15.0
2019,Québec,"Piles déchargées, excluant les batteries de voiture",24,70.0
2019,Québec,Pesticides,24,2.0
2019,Québec,Matelas,24,9.0
2019,Québec,Textiles,24,67.0
2019,Ontario,Des restes de médicaments ou des médicaments périmés,35,42.0
2019,Ontario,Des objets médicaux piquants ou tranchants,35,13.0
2019,Ontario,Restes de peinture ou solvants,35,33.0
2019,Ontario,Huiles pour moteur ou de l'antigel,35,13.0
2019,Ontario,"Piles déchargées, excluant les batteries de voiture",35,69.0
2019,Ontario,Pesticides,35,2.0
2019,Ontario,Matelas,35,13.0
2019,Ontario,Textiles,35,63.0
2019,Manitoba,Des restes de médicaments ou des médicaments périmés,46,33.0
2019,Manitoba,Des objets médicaux piquants ou tranchants,46,13.0
2019,Manitoba,Restes de peinture ou solvants,46,28.0
2019,Manitoba,Huiles pour moteur ou de l'antigel,46,22.0
2019,Manitoba,"Piles déchargées, excluant les batteries de voiture",46,68.0
2019,Manitoba,Pesticides,46,
2019,Manitoba,Matelas,46,13.0
2019,Manitoba,Textiles,46,55.0
2019,Saskatchewan,Des restes de médicaments ou des médicaments périmés,47,37.0
2019,Saskatchewan,Des objets médicaux piquants ou tranchants,47,11.0
2019,Saskatchewan,Restes de peinture ou solvants,47,28.0
2019,Saskatchewan,Huiles pour moteur ou de l'antigel,47,19.0
2019,Saskatchewan,"Piles déchargées, excluant les batteries de voiture",47,65.0
2019,Saskatchewan,Pesticides,47,
2019,Saskatchewan,Matelas,47,7.0
2019,Saskatchewan,Textiles,47,51.0
2019,Alberta,Des restes de médicaments ou des médicaments périmés,48,44.0
2019,Alberta,Des objets médicaux piquants ou tranchants,48,13.0
2019,Alberta,Restes de peinture ou solvants,48,33.0
2019,Alberta,Huiles pour moteur ou de l'antigel,48,20.0
2019,Alberta,"Piles déchargées, excluant les batteries de voiture",48,67.0
2019,Alberta,Pesticides,48,3.0
2019,Alberta,Matelas,48,13.0
2019,Alberta,Textiles,48,63.0
2019,Colombie-Britannique,Des restes de médicaments ou des médicaments périmés,59,39.0
2019,Colombie-Britannique,Des objets médicaux piquants ou tranchants,59,10.0
2019,Colombie-Britannique,Restes de peinture ou solvants,59,33.0
2019,Colombie-Britannique,Huiles pour moteur ou de l'antigel,59,16.0
2019,Colombie-Britannique,"Piles déchargées, excluant les batteries de voiture",59,72.0
2019,Colombie-Britannique,Pesticides,59,2.0
2019,Colombie-Britannique,Matelas,59,16.0
2019,Colombie-Britannique,Textiles,59,63.0
2019,Total census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,43.0
2019,Total census metropolitan areas,Des objets médicaux piquants ou tranchants,,11.0
2019,Total census metropolitan areas,Restes de peinture ou solvants,,34.0
2019,Total census metropolitan areas,Huiles pour moteur ou de l'antigel,,13.0
2019,Total census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,69.0
2019,Total census metropolitan areas,Pesticides,,2.0
2019,Total census metropolitan areas,Matelas,,13.0
2019,Total census metropolitan areas,Textiles,,64.0
2019,"St. John's, Terre-Neuve-et-Labrador",Des restes de médicaments ou des médicaments périmés,,44.0
2019,"St. John's, Terre-Neuve-et-Labrador",Des objets médicaux piquants ou tranchants,,
2019,"St. John's, Terre-Neuve-et-Labrador",Restes de peinture ou solvants,,45.0
2019,"St. John's, Terre-Neuve-et-Labrador",Huiles pour moteur ou de l'antigel,,
2019,"St. John's, Terre-Neuve-et-Labrador","Piles déchargées, excluant les batteries de voiture",,59.0
2019,"St. John's, Terre-Neuve-et-Labrador",Pesticides,,
2019,"St. John's, Terre-Neuve-et-Labrador",Matelas,,
2019,"St. John's, Terre-Neuve-et-Labrador",Textiles,,56.0
2019,"Halifax, Nouvelle-Écosse",Des restes de médicaments ou des médicaments périmés,,46.0
2019,"Halifax, Nouvelle-Écosse",Des objets médicaux piquants ou tranchants,,14.0
2019,"Halifax, Nouvelle-Écosse",Restes de peinture ou solvants,,35.0
2019,"Halifax, Nouvelle-Écosse",Huiles pour moteur ou de l'antigel,,14.0
2019,"Halifax, Nouvelle-Écosse","Piles déchargées, excluant les batteries de voiture",,69.0
2019,"Halifax, Nouvelle-Écosse",Pesticides,,
2019,"Halifax, Nouvelle-Écosse",Matelas,,13.0
2019,"Halifax, Nouvelle-Écosse",Textiles,,68.0
2019,"Moncton, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,52.0
2019,"Moncton, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,
2019,"Moncton, Nouveau-Brunswick",Restes de peinture ou solvants,,52.0
2019,"Moncton, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,
2019,"Moncton, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,78.0
2019,"Moncton, Nouveau-Brunswick",Pesticides,,
2019,"Moncton, Nouveau-Brunswick",Matelas,,
2019,"Moncton, Nouveau-Brunswick",Textiles,,56.0
2019,"Saint John, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,31.0
2019,"Saint John, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,
2019,"Saint John, Nouveau-Brunswick",Restes de peinture ou solvants,,40.0
2019,"Saint John, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,
2019,"Saint John, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,64.0
2019,"Saint John, Nouveau-Brunswick",Pesticides,,
2019,"Saint John, Nouveau-Brunswick",Matelas,,
2019,"Saint John, Nouveau-Brunswick",Textiles,,69.0
2019,"Saguenay, Québec",Des restes de médicaments ou des médicaments périmés,,48.0
2019,"Saguenay, Québec",Des objets médicaux piquants ou tranchants,,
2019,"Saguenay, Québec",Restes de peinture ou solvants,,41.0
2019,"Saguenay, Québec",Huiles pour moteur ou de l'antigel,,25.0
2019,"Saguenay, Québec","Piles déchargées, excluant les batteries de voiture",,77.0
2019,"Saguenay, Québec",Pesticides,,
2019,"Saguenay, Québec",Matelas,,
2019,"Saguenay, Québec",Textiles,,70.0
2019,"Québec, Québec",Des restes de médicaments ou des médicaments périmés,,51.0
2019,"Québec, Québec",Des objets médicaux piquants ou tranchants,,10.0
2019,"Québec, Québec",Restes de peinture ou solvants,,44.0
2019,"Québec, Québec",Huiles pour moteur ou de l'antigel,,11.0
2019,"Québec, Québec","Piles déchargées, excluant les batteries de voiture",,73.0
2019,"Québec, Québec",Pesticides,,
2019,"Québec, Québec",Matelas,,10.0
2019,"Québec, Québec",Textiles,,71.0
2019,"Sherbrooke, Québec",Des restes de médicaments ou des médicaments périmés,,39.0
2019,"Sherbrooke, Québec",Des objets médicaux piquants ou tranchants,,
2019,"Sherbrooke, Québec",Restes de peinture ou solvants,,45.0
2019,"Sherbrooke, Québec",Huiles pour moteur ou de l'antigel,,15.0
2019,"Sherbrooke, Québec","Piles déchargées, excluant les batteries de voiture",,67.0
2019,"Sherbrooke, Québec",Pesticides,,
2019,"Sherbrooke, Québec",Matelas,,
2019,"Sherbrooke, Québec",Textiles,,69.0
2019,"Trois-Rivières, Québec",Des restes de médicaments ou des médicaments périmés,,36.0
2019,"Trois-Rivières, Québec",Des objets médicaux piquants ou tranchants,,
2019,"Trois-Rivières, Québec",Restes de peinture ou solvants,,49.0
2019,"Trois-Rivières, Québec",Huiles pour moteur ou de l'antigel,,
2019,"Trois-Rivières, Québec","Piles déchargées, excluant les batteries de voiture",,76.0
2019,"Trois-Rivières, Québec",Pesticides,,
2019,"Trois-Rivières, Québec",Matelas,,
2019,"Trois-Rivières, Québec",Textiles,,77.0
2019,"Montréal, Québec",Des restes de médicaments ou des médicaments périmés,,47.0
2019,"Montréal, Québec",Des objets médicaux piquants ou tranchants,,10.0
2019,"Montréal, Québec",Restes de peinture ou solvants,,38.0
2019,"Montréal, Québec",Huiles pour moteur ou de l'antigel,,10.0
2019,"Montréal, Québec","Piles déchargées, excluant les batteries de voiture",,68.0
2019,"Montréal, Québec",Pesticides,,2.0
2019,"Montréal, Québec",Matelas,,9.0
2019,"Montréal, Québec",Textiles,,68.0
2019,"Ottawa-Gatineau, Ontario/Québec",Des restes de médicaments ou des médicaments périmés,,54.0
2019,"Ottawa-Gatineau, Ontario/Québec",Des objets médicaux piquants ou tranchants,,16.0
2019,"Ottawa-Gatineau, Ontario/Québec",Restes de peinture ou solvants,,47.0
2019,"Ottawa-Gatineau, Ontario/Québec",Huiles pour moteur ou de l'antigel,,16.0
2019,"Ottawa-Gatineau, Ontario/Québec","Piles déchargées, excluant les batteries de voiture",,76.0
2019,"Ottawa-Gatineau, Ontario/Québec",Pesticides,,4.0
2019,"Ottawa-Gatineau, Ontario/Québec",Matelas,,10.0
2019,"Ottawa-Gatineau, Ontario/Québec",Textiles,,64.0
2019,Ottawa-Gatineau (Quebec part),Des restes de médicaments ou des médicaments périmés,,49.0
2019,Ottawa-Gatineau (Quebec part),Des objets médicaux piquants ou tranchants,,14.0
2019,Ottawa-Gatineau (Quebec part),Restes de peinture ou solvants,,54.0
2019,Ottawa-Gatineau (Quebec part),Huiles pour moteur ou de l'antigel,,19.0
2019,Ottawa-Gatineau (Quebec part),"Piles déchargées, excluant les batteries de voiture",,74.0
2019,Ottawa-Gatineau (Quebec part),Pesticides,,
2019,Ottawa-Gatineau (Quebec part),Matelas,,11.0
2019,Ottawa-Gatineau (Quebec part),Textiles,,62.0
2019,Ottawa-Gatineau (Ontario part),Des restes de médicaments ou des médicaments périmés,,56.0
2019,Ottawa-Gatineau (Ontario part),Des objets médicaux piquants ou tranchants,,17.0
2019,Ottawa-Gatineau (Ontario part),Restes de peinture ou solvants,,45.0
2019,Ottawa-Gatineau (Ontario part),Huiles pour moteur ou de l'antigel,,14.0
2019,Ottawa-Gatineau (Ontario part),"Piles déchargées, excluant les batteries de voiture",,77.0
2019,Ottawa-Gatineau (Ontario part),Pesticides,,
2019,Ottawa-Gatineau (Ontario part),Matelas,,9.0
2019,Ottawa-Gatineau (Ontario part),Textiles,,65.0
2019,"Kingston, Ontario",Des restes de médicaments ou des médicaments périmés,,52.0
2019,"Kingston, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Kingston, Ontario",Restes de peinture ou solvants,,44.0
2019,"Kingston, Ontario",Huiles pour moteur ou de l'antigel,,13.0
2019,"Kingston, Ontario","Piles déchargées, excluant les batteries de voiture",,82.0
2019,"Kingston, Ontario",Pesticides,,
2019,"Kingston, Ontario",Matelas,,
2019,"Kingston, Ontario",Textiles,,67.0
2019,"Belleville, Ontario",Des restes de médicaments ou des médicaments périmés,,45.0
2019,"Belleville, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Belleville, Ontario",Restes de peinture ou solvants,,45.0
2019,"Belleville, Ontario",Huiles pour moteur ou de l'antigel,,
2019,"Belleville, Ontario","Piles déchargées, excluant les batteries de voiture",,84.0
2019,"Belleville, Ontario",Pesticides,,
2019,"Belleville, Ontario",Matelas,,
2019,"Belleville, Ontario",Textiles,,45.0
2019,"Peterborough, Ontario",Des restes de médicaments ou des médicaments périmés,,57.0
2019,"Peterborough, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Peterborough, Ontario",Restes de peinture ou solvants,,43.0
2019,"Peterborough, Ontario",Huiles pour moteur ou de l'antigel,,25.0
2019,"Peterborough, Ontario","Piles déchargées, excluant les batteries de voiture",,79.0
2019,"Peterborough, Ontario",Pesticides,,
2019,"Peterborough, Ontario",Matelas,,18.0
2019,"Peterborough, Ontario",Textiles,,59.0
2019,"Oshawa, Ontario",Des restes de médicaments ou des médicaments périmés,,42.0
2019,"Oshawa, Ontario",Des objets médicaux piquants ou tranchants,,15.0
2019,"Oshawa, Ontario",Restes de peinture ou solvants,,38.0
2019,"Oshawa, Ontario",Huiles pour moteur ou de l'antigel,,
2019,"Oshawa, Ontario","Piles déchargées, excluant les batteries de voiture",,71.0
2019,"Oshawa, Ontario",Pesticides,,
2019,"Oshawa, Ontario",Matelas,,13.0
2019,"Oshawa, Ontario",Textiles,,53.0
2019,"Toronto, Ontario",Des restes de médicaments ou des médicaments périmés,,37.0
2019,"Toronto, Ontario",Des objets médicaux piquants ou tranchants,,11.0
2019,"Toronto, Ontario",Restes de peinture ou solvants,,26.0
2019,"Toronto, Ontario",Huiles pour moteur ou de l'antigel,,7.0
2019,"Toronto, Ontario","Piles déchargées, excluant les batteries de voiture",,66.0
2019,"Toronto, Ontario",Pesticides,,
2019,"Toronto, Ontario",Matelas,,13.0
2019,"Toronto, Ontario",Textiles,,64.0
2019,"Hamilton, Ontario",Des restes de médicaments ou des médicaments périmés,,47.0
2019,"Hamilton, Ontario",Des objets médicaux piquants ou tranchants,,15.0
2019,"Hamilton, Ontario",Restes de peinture ou solvants,,40.0
2019,"Hamilton, Ontario",Huiles pour moteur ou de l'antigel,,11.0
2019,"Hamilton, Ontario","Piles déchargées, excluant les batteries de voiture",,69.0
2019,"Hamilton, Ontario",Pesticides,,
2019,"Hamilton, Ontario",Matelas,,21.0
2019,"Hamilton, Ontario",Textiles,,68.0
2019,"St. Catharines-Niagara, Ontario",Des restes de médicaments ou des médicaments périmés,,51.0
2019,"St. Catharines-Niagara, Ontario",Des objets médicaux piquants ou tranchants,,15.0
2019,"St. Catharines-Niagara, Ontario",Restes de peinture ou solvants,,40.0
2019,"St. Catharines-Niagara, Ontario",Huiles pour moteur ou de l'antigel,,13.0
2019,"St. Catharines-Niagara, Ontario","Piles déchargées, excluant les batteries de voiture",,76.0
2019,"St. Catharines-Niagara, Ontario",Pesticides,,
2019,"St. Catharines-Niagara, Ontario",Matelas,,13.0
2019,"St. Catharines-Niagara, Ontario",Textiles,,61.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Des restes de médicaments ou des médicaments périmés,,33.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Des objets médicaux piquants ou tranchants,,11.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Restes de peinture ou solvants,,23.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Huiles pour moteur ou de l'antigel,,14.0
2019,"Kitchener-Cambridge-Waterloo, Ontario","Piles déchargées, excluant les batteries de voiture",,63.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Pesticides,,
2019,"Kitchener-Cambridge-Waterloo, Ontario",Matelas,,14.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Textiles,,58.0
2019,"Brantford, Ontario",Des restes de médicaments ou des médicaments périmés,,48.0
2019,"Brantford, Ontario",Des objets médicaux piquants ou tranchants,,14.0
2019,"Brantford, Ontario",Restes de peinture ou solvants,,29.0
2019,"Brantford, Ontario",Huiles pour moteur ou de l'antigel,,
2019,"Brantford, Ontario","Piles déchargées, excluant les batteries de voiture",,68.0
2019,"Brantford, Ontario",Pesticides,,
2019,"Brantford, Ontario",Matelas,,
2019,"Brantford, Ontario",Textiles,,61.0
2019,"Guelph, Ontario",Des restes de médicaments ou des médicaments périmés,,46.0
2019,"Guelph, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Guelph, Ontario",Restes de peinture ou solvants,,39.0
2019,"Guelph, Ontario",Huiles pour moteur ou de l'antigel,,
2019,"Guelph, Ontario","Piles déchargées, excluant les batteries de voiture",,76.0
2019,"Guelph, Ontario",Pesticides,,
2019,"Guelph, Ontario",Matelas,,
2019,"Guelph, Ontario",Textiles,,69.0
2019,"London, Ontario",Des restes de médicaments ou des médicaments périmés,,48.0
2019,"London, Ontario",Des objets médicaux piquants ou tranchants,,13.0
2019,"London, Ontario",Restes de peinture ou solvants,,34.0
2019,"London, Ontario",Huiles pour moteur ou de l'antigel,,10.0
2019,"London, Ontario","Piles déchargées, excluant les batteries de voiture",,74.0
2019,"London, Ontario",Pesticides,,
2019,"London, Ontario",Matelas,,14.0
2019,"London, Ontario",Textiles,,68.0
2019,"Windsor, Ontario",Des restes de médicaments ou des médicaments périmés,,42.0
2019,"Windsor, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Windsor, Ontario",Restes de peinture ou solvants,,31.0
2019,"Windsor, Ontario",Huiles pour moteur ou de l'antigel,,23.0
2019,"Windsor, Ontario","Piles déchargées, excluant les batteries de voiture",,64.0
2019,"Windsor, Ontario",Pesticides,,
2019,"Windsor, Ontario",Matelas,,20.0
2019,"Windsor, Ontario",Textiles,,65.0
2019,"Barrie, Ontario",Des restes de médicaments ou des médicaments périmés,,45.0
2019,"Barrie, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Barrie, Ontario",Restes de peinture ou solvants,,35.0
2019,"Barrie, Ontario",Huiles pour moteur ou de l'antigel,,
2019,"Barrie, Ontario","Piles déchargées, excluant les batteries de voiture",,73.0
2019,"Barrie, Ontario",Pesticides,,
2019,"Barrie, Ontario",Matelas,,
2019,"Barrie, Ontario",Textiles,,67.0
2019,"Grand Sudbury, Ontario",Des restes de médicaments ou des médicaments périmés,,51.0
2019,"Grand Sudbury, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Grand Sudbury, Ontario",Restes de peinture ou solvants,,35.0
2019,"Grand Sudbury, Ontario",Huiles pour moteur ou de l'antigel,,24.0
2019,"Grand Sudbury, Ontario","Piles déchargées, excluant les batteries de voiture",,64.0
2019,"Grand Sudbury, Ontario",Pesticides,,
2019,"Grand Sudbury, Ontario",Matelas,,
2019,"Grand Sudbury, Ontario",Textiles,,58.0
2019,"Thunder Bay, Ontario",Des restes de médicaments ou des médicaments périmés,,50.0
2019,"Thunder Bay, Ontario",Des objets médicaux piquants ou tranchants,,
2019,"Thunder Bay, Ontario",Restes de peinture ou solvants,,42.0
2019,"Thunder Bay, Ontario",Huiles pour moteur ou de l'antigel,,19.0
2019,"Thunder Bay, Ontario","Piles déchargées, excluant les batteries de voiture",,78.0
2019,"Thunder Bay, Ontario",Pesticides,,
2019,"Thunder Bay, Ontario",Matelas,,
2019,"Thunder Bay, Ontario",Textiles,,62.0
2019,"Winnipeg, Manitoba",Des restes de médicaments ou des médicaments périmés,,33.0
2019,"Winnipeg, Manitoba",Des objets médicaux piquants ou tranchants,,12.0
2019,"Winnipeg, Manitoba",Restes de peinture ou solvants,,30.0
2019,"Winnipeg, Manitoba",Huiles pour moteur ou de l'antigel,,20.0
2019,"Winnipeg, Manitoba","Piles déchargées, excluant les batteries de voiture",,69.0
2019,"Winnipeg, Manitoba",Pesticides,,
2019,"Winnipeg, Manitoba",Matelas,,15.0
2019,"Winnipeg, Manitoba",Textiles,,55.0
2019,"Regina, Saskatchewan",Des restes de médicaments ou des médicaments périmés,,39.0
2019,"Regina, Saskatchewan",Des objets médicaux piquants ou tranchants,,
2019,"Regina, Saskatchewan",Restes de peinture ou solvants,,26.0
2019,"Regina, Saskatchewan",Huiles pour moteur ou de l'antigel,,
2019,"Regina, Saskatchewan","Piles déchargées, excluant les batteries de voiture",,68.0
2019,"Regina, Saskatchewan",Pesticides,,
2019,"Regina, Saskatchewan",Matelas,,
2019,"Regina, Saskatchewan",Textiles,,43.0
2019,"Saskatoon, Saskatchewan",Des restes de médicaments ou des médicaments périmés,,35.0
2019,"Saskatoon, Saskatchewan",Des objets médicaux piquants ou tranchants,,
2019,"Saskatoon, Saskatchewan",Restes de peinture ou solvants,,32.0
2019,"Saskatoon, Saskatchewan",Huiles pour moteur ou de l'antigel,,17.0
2019,"Saskatoon, Saskatchewan","Piles déchargées, excluant les batteries de voiture",,65.0
2019,"Saskatoon, Saskatchewan",Pesticides,,
2019,"Saskatoon, Saskatchewan",Matelas,,
2019,"Saskatoon, Saskatchewan",Textiles,,56.0
2019,"Lethbridge, Alberta",Des restes de médicaments ou des médicaments périmés,,41.0
2019,"Lethbridge, Alberta",Des objets médicaux piquants ou tranchants,,
2019,"Lethbridge, Alberta",Restes de peinture ou solvants,,28.0
2019,"Lethbridge, Alberta",Huiles pour moteur ou de l'antigel,,
2019,"Lethbridge, Alberta","Piles déchargées, excluant les batteries de voiture",,69.0
2019,"Lethbridge, Alberta",Pesticides,,
2019,"Lethbridge, Alberta",Matelas,,
2019,"Lethbridge, Alberta",Textiles,,58.0
2019,"Calgary, Alberta",Des restes de médicaments ou des médicaments périmés,,38.0
2019,"Calgary, Alberta",Des objets médicaux piquants ou tranchants,,10.0
2019,"Calgary, Alberta",Restes de peinture ou solvants,,32.0
2019,"Calgary, Alberta",Huiles pour moteur ou de l'antigel,,17.0
2019,"Calgary, Alberta","Piles déchargées, excluant les batteries de voiture",,65.0
2019,"Calgary, Alberta",Pesticides,,
2019,"Calgary, Alberta",Matelas,,9.0
2019,"Calgary, Alberta",Textiles,,65.0
2019,"Edmonton, Alberta",Des restes de médicaments ou des médicaments périmés,,52.0
2019,"Edmonton, Alberta",Des objets médicaux piquants ou tranchants,,16.0
2019,"Edmonton, Alberta",Restes de peinture ou solvants,,33.0
2019,"Edmonton, Alberta",Huiles pour moteur ou de l'antigel,,19.0
2019,"Edmonton, Alberta","Piles déchargées, excluant les batteries de voiture",,69.0
2019,"Edmonton, Alberta",Pesticides,,
2019,"Edmonton, Alberta",Matelas,,16.0
2019,"Edmonton, Alberta",Textiles,,67.0
2019,"Kelowna, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,32.0
2019,"Kelowna, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2019,"Kelowna, Colombie-Britannique",Restes de peinture ou solvants,,38.0
2019,"Kelowna, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
