Year,Distance-capacité de la zone de service de transport public,Géographie,Emplacement,Genre,Démographique et socio-économique,GeoCode,Value
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,933,82.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,933,85.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,933,81.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,933,85.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,933,86.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),933,28.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,933,27.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,933,27.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,933,29.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,933,24.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,933,30.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,27.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,0 to 14 years,933,26.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,15 à 64 ans,933,26.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,15 à 19 ans,933,30.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,20 à 24 ans,933,23.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,65 ans et plus,933,29.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,28.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,0 to 14 years,933,27.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,15 à 64 ans,933,27.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,15 à 19 ans,933,27.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,20 à 24 ans,933,24.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,65 ans et plus,933,31.8
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),933,16.9
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement","Total, genre",0 to 14 years,933,12.2
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement","Total, genre",15 à 64 ans,933,18.3
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement","Total, genre",15 à 19 ans,933,10.1
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement","Total, genre",20 à 24 ans,933,16.9
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement","Total, genre",65 ans et plus,933,15.3
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,17.1
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Hommes+,0 to 14 years,933,12.3
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Hommes+,15 à 64 ans,933,18.6
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Hommes+,15 à 19 ans,933,10.3
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Hommes+,20 à 24 ans,933,16.2
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Hommes+,65 ans et plus,933,15.1
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,16.8
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Femmes+,0 to 14 years,933,12.2
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Femmes+,15 à 64 ans,933,18.1
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Femmes+,15 à 19 ans,933,10.0
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Femmes+,20 à 24 ans,933,17.7
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique","Total, emplacement",Femmes+,65 ans et plus,933,15.4
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),933,17.2
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,"Total, genre",0 to 14 years,933,12.4
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,"Total, genre",15 à 64 ans,933,18.6
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,"Total, genre",15 à 19 ans,933,10.3
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,"Total, genre",20 à 24 ans,933,17.1
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,"Total, genre",65 ans et plus,933,15.6
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,17.4
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Hommes+,0 to 14 years,933,12.5
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Hommes+,15 à 64 ans,933,18.9
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Hommes+,15 à 19 ans,933,10.5
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Hommes+,20 à 24 ans,933,16.4
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Hommes+,65 ans et plus,933,15.5
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,17.1
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,933,12.4
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,933,18.3
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,933,10.2
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,933,17.9
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,933,15.7
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,0 to 14 years,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,15 à 64 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,15 à 19 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,20 à 24 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Hommes+,65 ans et plus,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,0 to 14 years,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,15 à 64 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,15 à 19 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,20 à 24 ans,933,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Vancouver, Colombie-Britannique",Rural,Femmes+,65 ans et plus,933,
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,84.8
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",0 to 14 years,935,83.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",15 à 64 ans,935,85.4
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",15 à 19 ans,935,82.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",20 à 24 ans,935,87.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",65 ans et plus,935,83.9
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,84.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,0 to 14 years,935,83.4
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,15 à 64 ans,935,85.4
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,15 à 19 ans,935,82.7
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,20 à 24 ans,935,86.6
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,65 ans et plus,935,82.4
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,85.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,0 to 14 years,935,83.2
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,15 à 64 ans,935,85.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,15 à 19 ans,935,82.2
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,20 à 24 ans,935,87.9
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,65 ans et plus,935,85.1
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,87.7
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,"Total, genre",0 to 14 years,935,86.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,"Total, genre",15 à 64 ans,935,88.2
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,"Total, genre",15 à 19 ans,935,85.7
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,"Total, genre",20 à 24 ans,935,89.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,"Total, genre",65 ans et plus,935,87.1
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,87.6
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Hommes+,0 to 14 years,935,86.1
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Hommes+,15 à 64 ans,935,88.4
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Hommes+,15 à 19 ans,935,85.9
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Hommes+,20 à 24 ans,935,89.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Hommes+,65 ans et plus,935,86.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,87.8
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,935,85.8
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,935,88.1
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,935,85.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,935,90.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,935,88.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,36.0
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,935,39.9
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,935,36.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,935,34.8
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,935,33.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,935,32.7
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,35.8
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Hommes+,0 to 14 years,935,38.9
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Hommes+,15 à 64 ans,935,36.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Hommes+,15 à 19 ans,935,33.6
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Hommes+,20 à 24 ans,935,33.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Hommes+,65 ans et plus,935,32.2
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,36.2
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Femmes+,0 to 14 years,935,41.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Femmes+,15 à 64 ans,935,36.2
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Femmes+,15 à 19 ans,935,35.3
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Femmes+,20 à 24 ans,935,34.5
2023,500 mètres de tous les arrêts de transport en commun,"Victoria, Colombie-Britannique",Rural,Femmes+,65 ans et plus,935,33.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,84.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",0 to 14 years,935,83.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",15 à 64 ans,935,85.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",15 à 19 ans,935,82.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",20 à 24 ans,935,87.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",65 ans et plus,935,83.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,84.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,0 to 14 years,935,83.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,15 à 64 ans,935,85.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,15 à 19 ans,935,82.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,20 à 24 ans,935,86.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,65 ans et plus,935,82.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,85.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,0 to 14 years,935,83.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,15 à 64 ans,935,85.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,15 à 19 ans,935,82.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,20 à 24 ans,935,87.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,65 ans et plus,935,85.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,87.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",0 to 14 years,935,86.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",15 à 64 ans,935,88.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",15 à 19 ans,935,85.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",20 à 24 ans,935,89.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",65 ans et plus,935,87.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,87.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,0 to 14 years,935,86.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,15 à 64 ans,935,88.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,15 à 19 ans,935,85.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,20 à 24 ans,935,89.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,65 ans et plus,935,86.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,87.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,935,85.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,935,88.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,935,85.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,935,90.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,935,88.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,36.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,935,39.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,935,36.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,935,34.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,935,33.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,935,32.7
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,35.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,0 to 14 years,935,38.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,15 à 64 ans,935,36.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,15 à 19 ans,935,33.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,20 à 24 ans,935,33.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,65 ans et plus,935,32.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,36.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,0 to 14 years,935,41.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,15 à 64 ans,935,36.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,15 à 19 ans,935,35.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,20 à 24 ans,935,34.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,65 ans et plus,935,33.4
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",15 à 19 ans,935,
